anio,instancia,fecha,cargo,distrito_id,distrito,seccion_id,seccion,circuito_id,localidad,agrupacion,tipo_registro,votos,recuento_tipo,archivo_origen
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,1,La Capital,00060,,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,agrupacion,39,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,1,La Capital,00060,,FRENTE LIBER.AR,agrupacion,1,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,1,La Capital,00060,,FRENTE PATRIOTA FEDERAL,agrupacion,2,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,1,La Capital,00060,,HACEMOS POR NUESTRO PAIS,agrupacion,53,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,1,La Capital,00060,,IMPUGNADO,impugnados,0,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,1,La Capital,00060,,JUNTOS POR EL CAMBIO,agrupacion,1188,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,1,La Capital,00060,,LA LIBERTAD AVANZA,agrupacion,482,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,1,La Capital,00060,,MOVIMIENTO AL SOCIALISMO,agrupacion,4,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,1,La Capital,00060,,MOVIMIENTO DE ACCION VECINAL,agrupacion,0,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,1,La Capital,00060,,MOVIMIENTO IZQUIERDA JUVENTUD Y DIGNIDAD,agrupacion,4,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,1,La Capital,00060,,MOVIMIENTO LIBRES DEL SUR,agrupacion,3,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,1,La Capital,00060,,NULO,nulos,39,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,1,La Capital,00060,,POLITICA OBRERA,agrupacion,2,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,1,La Capital,00060,,PRINCIPIOS Y VALORES,agrupacion,31,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,1,La Capital,00060,,PROYECTO JOVEN,agrupacion,7,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,1,La Capital,00060,,RECURRIDO,recurridos,2,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,1,La Capital,00060,,UNION DEL CENTRO DEMOCRATICO,agrupacion,2,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,1,La Capital,00060,,UNION POR LA PATRIA,agrupacion,427,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,1,La Capital,00070,,COMANDO,comando,0,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,1,La Capital,00070,,EN BLANCO,blancos,239,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,1,La Capital,00070,,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,agrupacion,150,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,1,La Capital,00070,,FRENTE LIBER.AR,agrupacion,12,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,1,La Capital,00070,,FRENTE PATRIOTA FEDERAL,agrupacion,26,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,1,La Capital,00070,,HACEMOS POR NUESTRO PAIS,agrupacion,214,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,1,La Capital,00070,,IMPUGNADO,impugnados,0,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,1,La Capital,00070,,JUNTOS POR EL CAMBIO,agrupacion,2479,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,1,La Capital,00070,,LA LIBERTAD AVANZA,agrupacion,2373,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,1,La Capital,00070,,MOVIMIENTO AL SOCIALISMO,agrupacion,31,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,1,La Capital,00070,,MOVIMIENTO DE ACCION VECINAL,agrupacion,11,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,1,La Capital,00070,,MOVIMIENTO IZQUIERDA JUVENTUD Y DIGNIDAD,agrupacion,32,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,1,La Capital,00070,,MOVIMIENTO LIBRES DEL SUR,agrupacion,19,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,1,La Capital,00070,,NULO,nulos,276,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,1,La Capital,00070,,POLITICA OBRERA,agrupacion,25,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,1,La Capital,00070,,PRINCIPIOS Y VALORES,agrupacion,123,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,1,La Capital,00070,,PROYECTO JOVEN,agrupacion,20,PROVISORIO,presentacionDeResultados (1).csv
