anio,instancia,cargo,distrito_id,distrito,seccion_id,seccion,circuito_id,agrupacion,tipo_registro,votos,electores,mesas,recuento_tipo,fuente,particion_comparable
2011,GENERAL,PRESIDENTE Y VICE,21,Santa Fe,019,San Justo,0208B,blancos,blancos,2,63,1,PROVISORIO,polar_atlas_andytow,no
2011,GENERAL,PRESIDENTE Y VICE,21,Santa Fe,019,San Justo,0208B,nulos,nulos,2,63,1,PROVISORIO,polar_atlas_andytow,no
2011,GENERAL,PRESIDENTE Y VICE,21,Santa Fe,019,San Justo,0208C,Alianza Compromiso Federal,agrupacion,0,147,1,PROVISORIO,polar_atlas_andytow,no
2011,GENERAL,PRESIDENTE Y VICE,21,Santa Fe,019,San Justo,0208C,Alianza Frente Amplio Progresista,agrupacion,27,147,1,PROVISORIO,polar_atlas_andytow,no
2011,GENERAL,PRESIDENTE Y VICE,21,Santa Fe,019,San Justo,0208C,Alianza Frente Popular,agrupacion,9,147,1,PROVISORIO,polar_atlas_andytow,no
2011,GENERAL,PRESIDENTE Y VICE,21,Santa Fe,019,San Justo,0208C,Alianza Frente de Izquierda y de los Trabajadores,agrupacion,2,147,1,PROVISORIO,polar_atlas_andytow,no
2011,GENERAL,PRESIDENTE Y VICE,21,Santa Fe,019,San Justo,0208C,Alianza Frente para la Victoria,agrupacion,22,147,1,PROVISORIO,polar_atlas_andytow,no
2011,GENERAL,PRESIDENTE Y VICE,21,Santa Fe,019,San Justo,0208C,Alianza Unión para el Desarrollo Social,agrupacion,27,147,1,PROVISORIO,polar_atlas_andytow,no
2011,GENERAL,PRESIDENTE Y VICE,21,Santa Fe,019,San Justo,0208C,Coalición Cívica - Afirmación para una República Igualitaria ARI,agrupacion,0,147,1,PROVISORIO,polar_atlas_andytow,no
2011,GENERAL,PRESIDENTE Y VICE,21,Santa Fe,019,San Justo,0208C,blancos,blancos,3,147,1,PROVISORIO,polar_atlas_andytow,no
2011,GENERAL,PRESIDENTE Y VICE,21,Santa Fe,019,San Justo,0208C,nulos,nulos,0,147,1,PROVISORIO,polar_atlas_andytow,no
2011,GENERAL,PRESIDENTE Y VICE,21,Santa Fe,019,San Justo,0209,Alianza Compromiso Federal,agrupacion,6,366,2,PROVISORIO,polar_atlas_andytow,no
2011,GENERAL,PRESIDENTE Y VICE,21,Santa Fe,019,San Justo,0209,Alianza Frente Amplio Progresista,agrupacion,32,366,2,PROVISORIO,polar_atlas_andytow,no
2011,GENERAL,PRESIDENTE Y VICE,21,Santa Fe,019,San Justo,0209,Alianza Frente Popular,agrupacion,15,366,2,PROVISORIO,polar_atlas_andytow,no
2011,GENERAL,PRESIDENTE Y VICE,21,Santa Fe,019,San Justo,0209,Alianza Frente de Izquierda y de los Trabajadores,agrupacion,5,366,2,PROVISORIO,polar_atlas_andytow,no
2011,GENERAL,PRESIDENTE Y VICE,21,Santa Fe,019,San Justo,0209,Alianza Frente para la Victoria,agrupacion,124,366,2,PROVISORIO,polar_atlas_andytow,no
2011,GENERAL,PRESIDENTE Y VICE,21,Santa Fe,019,San Justo,0209,Alianza Unión para el Desarrollo Social,agrupacion,22,366,2,PROVISORIO,polar_atlas_andytow,no
2011,GENERAL,PRESIDENTE Y VICE,21,Santa Fe,019,San Justo,0209,Coalición Cívica - Afirmación para una República Igualitaria ARI,agrupacion,1,366,2,PROVISORIO,polar_atlas_andytow,no
2011,GENERAL,PRESIDENTE Y VICE,21,Santa Fe,019,San Justo,0209,blancos,blancos,6,366,2,PROVISORIO,polar_atlas_andytow,no
2011,GENERAL,PRESIDENTE Y VICE,21,Santa Fe,019,San Justo,0209,nulos,nulos,0,366,2,PROVISORIO,polar_atlas_andytow,no
2011,GENERAL,PRESIDENTE Y VICE,21,Santa Fe,019,San Justo,0210,Alianza Compromiso Federal,agrupacion,424,17878,52,PROVISORIO,polar_atlas_andytow,no
2011,GENERAL,PRESIDENTE Y VICE,21,Santa Fe,019,San Justo,0210,Alianza Frente Amplio Progresista,agrupacion,4951,17878,52,PROVISORIO,polar_atlas_andytow,no
2011,GENERAL,PRESIDENTE Y VICE,21,Santa Fe,019,San Justo,0210,Alianza Frente Popular,agrupacion,735,17878,52,PROVISORIO,polar_atlas_andytow,no
2011,GENERAL,PRESIDENTE Y VICE,21,Santa Fe,019,San Justo,0210,Alianza Frente de Izquierda y de los Trabajadores,agrupacion,299,17878,52,PROVISORIO,polar_atlas_andytow,no
2011,GENERAL,PRESIDENTE Y VICE,21,Santa Fe,019,San Justo,0210,Alianza Frente para la Victoria,agrupacion,4583,17878,52,PROVISORIO,polar_atlas_andytow,no
2011,GENERAL,PRESIDENTE Y VICE,21,Santa Fe,019,San Justo,0210,Alianza Unión para el Desarrollo Social,agrupacion,1005,17878,52,PROVISORIO,polar_atlas_andytow,no
2011,GENERAL,PRESIDENTE Y VICE,21,Santa Fe,019,San Justo,0210,Coalición Cívica - Afirmación para una República Igualitaria ARI,agrupacion,181,17878,52,PROVISORIO,polar_atlas_andytow,no
2011,GENERAL,PRESIDENTE Y VICE,21,Santa Fe,019,San Justo,0210,blancos,blancos,213,17878,52,PROVISORIO,polar_atlas_andytow,no
2011,GENERAL,PRESIDENTE Y VICE,21,Santa Fe,019,San Justo,0210,nulos,nulos,110,17878,52,PROVISORIO,polar_atlas_andytow,no
2011,GENERAL,PRESIDENTE Y VICE,21,Santa Fe,019,San Justo,0210A,Alianza Compromiso Federal,agrupacion,1,84,1,PROVISORIO,polar_atlas_andytow,no
2011,GENERAL,PRESIDENTE Y VICE,21,Santa Fe,019,San Justo,0210A,Alianza Frente Amplio Progresista,agrupacion,14,84,1,PROVISORIO,polar_atlas_andytow,no
2011,GENERAL,PRESIDENTE Y VICE,21,Santa Fe,019,San Justo,0210A,Alianza Frente Popular,agrupacion,6,84,1,PROVISORIO,polar_atlas_andytow,no
2011,GENERAL,PRESIDENTE Y VICE,21,Santa Fe,019,San Justo,0210A,Alianza Frente de Izquierda y de los Trabajadores,agrupacion,0,84,1,PROVISORIO,polar_atlas_andytow,no
2011,GENERAL,PRESIDENTE Y VICE,21,Santa Fe,019,San Justo,0210A,Alianza Frente para la Victoria,agrupacion,12,84,1,PROVISORIO,polar_atlas_andytow,no
2011,GENERAL,PRESIDENTE Y VICE,21,Santa Fe,019,San Justo,0210A,Alianza Unión para el Desarrollo Social,agrupacion,2,84,1,PROVISORIO,polar_atlas_andytow,no
2011,GENERAL,PRESIDENTE Y VICE,21,Santa Fe,019,San Justo,0210A,Coalición Cívica - Afirmación para una República Igualitaria ARI,agrupacion,0,84,1,PROVISORIO,polar_atlas_andytow,no
2011,GENERAL,PRESIDENTE Y VICE,21,Santa Fe,019,San Justo,0210A,blancos,blancos,0,84,1,PROVISORIO,polar_atlas_andytow,no
2011,GENERAL,PRESIDENTE Y VICE,21,Santa Fe,019,San Justo,0210A,nulos,nulos,0,84,1,PROVISORIO,polar_atlas_andytow,no
2011,GENERAL,PRESIDENTE Y VICE,21,Santa Fe,019,San Justo,0211,Alianza Compromiso Federal,agrupacion,17,571,2,PROVISORIO,polar_atlas_andytow,no
2011,GENERAL,PRESIDENTE Y VICE,21,Santa Fe,019,San Justo,0211,Alianza Frente Amplio Progresista,agrupacion,143,571,2,PROVISORIO,polar_atlas_andytow,no
2011,GENERAL,PRESIDENTE Y VICE,21,Santa Fe,019,San Justo,0211,Alianza Frente Popular,agrupacion,41,571,2,PROVISORIO,polar_atlas_andytow,no
2011,GENERAL,PRESIDENTE Y VICE,21,Santa Fe,019,San Justo,0211,Alianza Frente de Izquierda y de los Trabajadores,agrupacion,7,571,2,PROVISORIO,polar_atlas_andytow,no
2011,GENERAL,PRESIDENTE Y VICE,21,Santa Fe,019,San Justo,0211,Alianza Frente para la Victoria,agrupacion,154,571,2,PROVISORIO,polar_atlas_andytow,no
2011,GENERAL,PRESIDENTE Y VICE,21,Santa Fe,019,San Justo,0211,Alianza Unión para el Desarrollo Social,agrupacion,18,571,2,PROVISORIO,polar_atlas_andytow,no
2011,GENERAL,PRESIDENTE Y VICE,21,Santa Fe,019,San Justo,0211,Coalición Cívica - Afirmación para una República Igualitaria ARI,agrupacion,6,571,2,PROVISORIO,polar_atlas_andytow,no
2011,GENERAL,PRESIDENTE Y VICE,21,Santa Fe,019,San Justo,0211,blancos,blancos,2,571,2,PROVISORIO,polar_atlas_andytow,no
2011,GENERAL,PRESIDENTE Y VICE,21,Santa Fe,019,San Justo,0211,nulos,nulos,4,571,2,PROVISORIO,polar_atlas_andytow,no
2011,GENERAL,PRESIDENTE Y VICE,21,Santa Fe,019,San Justo,0212,Alianza Compromiso Federal,agrupacion,29,1448,5,PROVISORIO,polar_atlas_andytow,no
2011,GENERAL,PRESIDENTE Y VICE,21,Santa Fe,019,San Justo,0212,Alianza Frente Amplio Progresista,agrupacion,362,1448,5,PROVISORIO,polar_atlas_andytow,no
2011,GENERAL,PRESIDENTE Y VICE,21,Santa Fe,019,San Justo,0212,Alianza Frente Popular,agrupacion,112,1448,5,PROVISORIO,polar_atlas_andytow,no
2011,GENERAL,PRESIDENTE Y VICE,21,Santa Fe,019,San Justo,0212,Alianza Frente de Izquierda y de los Trabajadores,agrupacion,13,1448,5,PROVISORIO,polar_atlas_andytow,no
2011,GENERAL,PRESIDENTE Y VICE,21,Santa Fe,019,San Justo,0212,Alianza Frente para la Victoria,agrupacion,354,1448,5,PROVISORIO,polar_atlas_andytow,no
2011,GENERAL,PRESIDENTE Y VICE,21,Santa Fe,019,San Justo,0212,Alianza Unión para el Desarrollo Social,agrupacion,70,1448,5,PROVISORIO,polar_atlas_andytow,no
2011,GENERAL,PRESIDENTE Y VICE,21,Santa Fe,019,San Justo,0212,Coalición Cívica - Afirmación para una República Igualitaria ARI,agrupacion,14,1448,5,PROVISORIO,polar_atlas_andytow,no
2011,GENERAL,PRESIDENTE Y VICE,21,Santa Fe,019,San Justo,0212,blancos,blancos,18,1448,5,PROVISORIO,polar_atlas_andytow,no
2011,GENERAL,PRESIDENTE Y VICE,21,Santa Fe,019,San Justo,0212,nulos,nulos,2,1448,5,PROVISORIO,polar_atlas_andytow,no
2011,GENERAL,PRESIDENTE Y VICE,21,Santa Fe,019,San Justo,0212A,Alianza Compromiso Federal,agrupacion,4,336,1,PROVISORIO,polar_atlas_andytow,no
2011,GENERAL,PRESIDENTE Y VICE,21,Santa Fe,019,San Justo,0212A,Alianza Frente Amplio Progresista,agrupacion,76,336,1,PROVISORIO,polar_atlas_andytow,no
2011,GENERAL,PRESIDENTE Y VICE,21,Santa Fe,019,San Justo,0212A,Alianza Frente Popular,agrupacion,8,336,1,PROVISORIO,polar_atlas_andytow,no
2011,GENERAL,PRESIDENTE Y VICE,21,Santa Fe,019,San Justo,0212A,Alianza Frente de Izquierda y de los Trabajadores,agrupacion,2,336,1,PROVISORIO,polar_atlas_andytow,no
2011,GENERAL,PRESIDENTE Y VICE,21,Santa Fe,019,San Justo,0212A,Alianza Frente para la Victoria,agrupacion,109,336,1,PROVISORIO,polar_atlas_andytow,no
2011,GENERAL,PRESIDENTE Y VICE,21,Santa Fe,019,San Justo,0212A,Alianza Unión para el Desarrollo Social,agrupacion,19,336,1,PROVISORIO,polar_atlas_andytow,no
2011,GENERAL,PRESIDENTE Y VICE,21,Santa Fe,019,San Justo,0212A,Coalición Cívica - Afirmación para una República Igualitaria ARI,agrupacion,4,336,1,PROVISORIO,polar_atlas_andytow,no
2011,GENERAL,PRESIDENTE Y VICE,21,Santa Fe,019,San Justo,0212A,blancos,blancos,0,336,1,PROVISORIO,polar_atlas_andytow,no
2011,GENERAL,PRESIDENTE Y VICE,21,Santa Fe,019,San Justo,0212A,nulos,nulos,0,336,1,PROVISORIO,polar_atlas_andytow,no
2011,GENERAL,PRESIDENTE Y VICE,21,Santa Fe,019,San Justo,0213,Alianza Compromiso Federal,agrupacion,82,4115,12,PROVISORIO,polar_atlas_andytow,no
2011,GENERAL,PRESIDENTE Y VICE,21,Santa Fe,019,San Justo,0213,Alianza Frente Amplio Progresista,agrupacion,1237,4115,12,PROVISORIO,polar_atlas_andytow,no
2011,GENERAL,PRESIDENTE Y VICE,21,Santa Fe,019,San Justo,0213,Alianza Frente Popular,agrupacion,300,4115,12,PROVISORIO,polar_atlas_andytow,no
2011,GENERAL,PRESIDENTE Y VICE,21,Santa Fe,019,San Justo,0213,Alianza Frente de Izquierda y de los Trabajadores,agrupacion,46,4115,12,PROVISORIO,polar_atlas_andytow,no
2011,GENERAL,PRESIDENTE Y VICE,21,Santa Fe,019,San Justo,0213,Alianza Frente para la Victoria,agrupacion,1031,4115,12,PROVISORIO,polar_atlas_andytow,no
2011,GENERAL,PRESIDENTE Y VICE,21,Santa Fe,019,San Justo,0213,Alianza Unión para el Desarrollo Social,agrupacion,264,4115,12,PROVISORIO,polar_atlas_andytow,no
2011,GENERAL,PRESIDENTE Y VICE,21,Santa Fe,019,San Justo,0213,Coalición Cívica - Afirmación para una República Igualitaria ARI,agrupacion,58,4115,12,PROVISORIO,polar_atlas_andytow,no
2011,GENERAL,PRESIDENTE Y VICE,21,Santa Fe,019,San Justo,0213,blancos,blancos,49,4115,12,PROVISORIO,polar_atlas_andytow,no
2011,GENERAL,PRESIDENTE Y VICE,21,Santa Fe,019,San Justo,0213,nulos,nulos,22,4115,12,PROVISORIO,polar_atlas_andytow,no
2011,GENERAL,PRESIDENTE Y VICE,21,Santa Fe,019,San Justo,0214,Alianza Compromiso Federal,agrupacion,5,498,2,PROVISORIO,polar_atlas_andytow,no
2011,GENERAL,PRESIDENTE Y VICE,21,Santa Fe,019,San Justo,0214,Alianza Frente Amplio Progresista,agrupacion,78,498,2,PROVISORIO,polar_atlas_andytow,no
2011,GENERAL,PRESIDENTE Y VICE,21,Santa Fe,019,San Justo,0214,Alianza Frente Popular,agrupacion,17,498,2,PROVISORIO,polar_atlas_andytow,no
2011,GENERAL,PRESIDENTE Y VICE,21,Santa Fe,019,San Justo,0214,Alianza Frente de Izquierda y de los Trabajadores,agrupacion,3,498,2,PROVISORIO,polar_atlas_andytow,no
2011,GENERAL,PRESIDENTE Y VICE,21,Santa Fe,019,San Justo,0214,Alianza Frente para la Victoria,agrupacion,206,498,2,PROVISORIO,polar_atlas_andytow,no
2011,GENERAL,PRESIDENTE Y VICE,21,Santa Fe,019,San Justo,0214,Alianza Unión para el Desarrollo Social,agrupacion,22,498,2,PROVISORIO,polar_atlas_andytow,no
2011,GENERAL,PRESIDENTE Y VICE,21,Santa Fe,019,San Justo,0214,Coalición Cívica - Afirmación para una República Igualitaria ARI,agrupacion,0,498,2,PROVISORIO,polar_atlas_andytow,no
2011,GENERAL,PRESIDENTE Y VICE,21,Santa Fe,019,San Justo,0214,blancos,blancos,5,498,2,PROVISORIO,polar_atlas_andytow,no
2011,GENERAL,PRESIDENTE Y VICE,21,Santa Fe,019,San Justo,0214,nulos,nulos,2,498,2,PROVISORIO,polar_atlas_andytow,no
2011,GENERAL,PRESIDENTE Y VICE,21,Santa Fe,019,San Justo,0214A,Alianza Compromiso Federal,agrupacion,5,453,2,PROVISORIO,polar_atlas_andytow,no
2011,GENERAL,PRESIDENTE Y VICE,21,Santa Fe,019,San Justo,0214A,Alianza Frente Amplio Progresista,agrupacion,124,453,2,PROVISORIO,polar_atlas_andytow,no
2011,GENERAL,PRESIDENTE Y VICE,21,Santa Fe,019,San Justo,0214A,Alianza Frente Popular,agrupacion,5,453,2,PROVISORIO,polar_atlas_andytow,no
2011,GENERAL,PRESIDENTE Y VICE,21,Santa Fe,019,San Justo,0214A,Alianza Frente de Izquierda y de los Trabajadores,agrupacion,2,453,2,PROVISORIO,polar_atlas_andytow,no
2011,GENERAL,PRESIDENTE Y VICE,21,Santa Fe,019,San Justo,0214A,Alianza Frente para la Victoria,agrupacion,201,453,2,PROVISORIO,polar_atlas_andytow,no
2011,GENERAL,PRESIDENTE Y VICE,21,Santa Fe,019,San Justo,0214A,Alianza Unión para el Desarrollo Social,agrupacion,10,453,2,PROVISORIO,polar_atlas_andytow,no
2011,GENERAL,PRESIDENTE Y VICE,21,Santa Fe,019,San Justo,0214A,Coalición Cívica - Afirmación para una República Igualitaria ARI,agrupacion,3,453,2,PROVISORIO,polar_atlas_andytow,no
2011,GENERAL,PRESIDENTE Y VICE,21,Santa Fe,019,San Justo,0214A,blancos,blancos,0,453,2,PROVISORIO,polar_atlas_andytow,no
2011,GENERAL,PRESIDENTE Y VICE,21,Santa Fe,019,San Justo,0214A,nulos,nulos,2,453,2,PROVISORIO,polar_atlas_andytow,no
2011,GENERAL,PRESIDENTE Y VICE,21,Santa Fe,019,San Justo,0215,Alianza Compromiso Federal,agrupacion,13,1042,3,PROVISORIO,polar_atlas_andytow,no
2011,GENERAL,PRESIDENTE Y VICE,21,Santa Fe,019,San Justo,0215,Alianza Frente Amplio Progresista,agrupacion,299,1042,3,PROVISORIO,polar_atlas_andytow,no
2011,GENERAL,PRESIDENTE Y VICE,21,Santa Fe,019,San Justo,0215,Alianza Frente Popular,agrupacion,64,1042,3,PROVISORIO,polar_atlas_andytow,no
2011,GENERAL,PRESIDENTE Y VICE,21,Santa Fe,019,San Justo,0215,Alianza Frente de Izquierda y de los Trabajadores,agrupacion,4,1042,3,PROVISORIO,polar_atlas_andytow,no
2011,GENERAL,PRESIDENTE Y VICE,21,Santa Fe,019,San Justo,0215,Alianza Frente para la Victoria,agrupacion,312,1042,3,PROVISORIO,polar_atlas_andytow,no
2011,GENERAL,PRESIDENTE Y VICE,21,Santa Fe,019,San Justo,0215,Alianza Unión para el Desarrollo Social,agrupacion,35,1042,3,PROVISORIO,polar_atlas_andytow,no
2011,GENERAL,PRESIDENTE Y VICE,21,Santa Fe,019,San Justo,0215,Coalición Cívica - Afirmación para una República Igualitaria ARI,agrupacion,15,1042,3,PROVISORIO,polar_atlas_andytow,no
2011,GENERAL,PRESIDENTE Y VICE,21,Santa Fe,019,San Justo,0215,blancos,blancos,8,1042,3,PROVISORIO,polar_atlas_andytow,no
2011,GENERAL,PRESIDENTE Y VICE,21,Santa Fe,019,San Justo,0215,nulos,nulos,6,1042,3,PROVISORIO,polar_atlas_andytow,no
2011,GENERAL,PRESIDENTE Y VICE,21,Santa Fe,019,San Justo,0215A,Alianza Compromiso Federal,agrupacion,2,172,1,PROVISORIO,polar_atlas_andytow,no
2011,GENERAL,PRESIDENTE Y VICE,21,Santa Fe,019,San Justo,0215A,Alianza Frente Amplio Progresista,agrupacion,25,172,1,PROVISORIO,polar_atlas_andytow,no
2011,GENERAL,PRESIDENTE Y VICE,21,Santa Fe,019,San Justo,0215A,Alianza Frente Popular,agrupacion,10,172,1,PROVISORIO,polar_atlas_andytow,no
2011,GENERAL,PRESIDENTE Y VICE,21,Santa Fe,019,San Justo,0215A,Alianza Frente de Izquierda y de los Trabajadores,agrupacion,0,172,1,PROVISORIO,polar_atlas_andytow,no
2011,GENERAL,PRESIDENTE Y VICE,21,Santa Fe,019,San Justo,0215A,Alianza Frente para la Victoria,agrupacion,15,172,1,PROVISORIO,polar_atlas_andytow,no
2011,GENERAL,PRESIDENTE Y VICE,21,Santa Fe,019,San Justo,0215A,Alianza Unión para el Desarrollo Social,agrupacion,9,172,1,PROVISORIO,polar_atlas_andytow,no
2011,GENERAL,PRESIDENTE Y VICE,21,Santa Fe,019,San Justo,0215A,Coalición Cívica - Afirmación para una República Igualitaria ARI,agrupacion,0,172,1,PROVISORIO,polar_atlas_andytow,no
2011,GENERAL,PRESIDENTE Y VICE,21,Santa Fe,019,San Justo,0215A,blancos,blancos,2,172,1,PROVISORIO,polar_atlas_andytow,no
2011,GENERAL,PRESIDENTE Y VICE,21,Santa Fe,019,San Justo,0215A,nulos,nulos,0,172,1,PROVISORIO,polar_atlas_andytow,no
2011,GENERAL,PRESIDENTE Y VICE,21,Santa Fe,019,San Justo,0216,Alianza Compromiso Federal,agrupacion,16,1775,6,PROVISORIO,polar_atlas_andytow,no
2011,GENERAL,PRESIDENTE Y VICE,21,Santa Fe,019,San Justo,0216,Alianza Frente Amplio Progresista,agrupacion,448,1775,6,PROVISORIO,polar_atlas_andytow,no
2011,GENERAL,PRESIDENTE Y VICE,21,Santa Fe,019,San Justo,0216,Alianza Frente Popular,agrupacion,105,1775,6,PROVISORIO,polar_atlas_andytow,no
2011,GENERAL,PRESIDENTE Y VICE,21,Santa Fe,019,San Justo,0216,Alianza Frente de Izquierda y de los Trabajadores,agrupacion,9,1775,6,PROVISORIO,polar_atlas_andytow,no
2011,GENERAL,PRESIDENTE Y VICE,21,Santa Fe,019,San Justo,0216,Alianza Frente para la Victoria,agrupacion,563,1775,6,PROVISORIO,polar_atlas_andytow,no
2011,GENERAL,PRESIDENTE Y VICE,21,Santa Fe,019,San Justo,0216,Alianza Unión para el Desarrollo Social,agrupacion,105,1775,6,PROVISORIO,polar_atlas_andytow,no
2011,GENERAL,PRESIDENTE Y VICE,21,Santa Fe,019,San Justo,0216,Coalición Cívica - Afirmación para una República Igualitaria ARI,agrupacion,12,1775,6,PROVISORIO,polar_atlas_andytow,no
2011,GENERAL,PRESIDENTE Y VICE,21,Santa Fe,019,San Justo,0216,blancos,blancos,23,1775,6,PROVISORIO,polar_atlas_andytow,no
2011,GENERAL,PRESIDENTE Y VICE,21,Santa Fe,019,San Justo,0216,nulos,nulos,2,1775,6,PROVISORIO,polar_atlas_andytow,no
2011,GENERAL,PRESIDENTE Y VICE,21,Santa Fe,019,San Justo,0216A,Alianza Compromiso Federal,agrupacion,0,73,1,PROVISORIO,polar_atlas_andytow,no
2011,GENERAL,PRESIDENTE Y VICE,21,Santa Fe,019,San Justo,0216A,Alianza Frente Amplio Progresista,agrupacion,7,73,1,PROVISORIO,polar_atlas_andytow,no
2011,GENERAL,PRESIDENTE Y VICE,21,Santa Fe,019,San Justo,0216A,Alianza Frente Popular,agrupacion,1,73,1,PROVISORIO,polar_atlas_andytow,no
2011,GENERAL,PRESIDENTE Y VICE,21,Santa Fe,019,San Justo,0216A,Alianza Frente de Izquierda y de los Trabajadores,agrupacion,1,73,1,PROVISORIO,polar_atlas_andytow,no
2011,GENERAL,PRESIDENTE Y VICE,21,Santa Fe,019,San Justo,0216A,Alianza Frente para la Victoria,agrupacion,6,73,1,PROVISORIO,polar_atlas_andytow,no
2011,GENERAL,PRESIDENTE Y VICE,21,Santa Fe,019,San Justo,0216A,Alianza Unión para el Desarrollo Social,agrupacion,3,73,1,PROVISORIO,polar_atlas_andytow,no
2011,GENERAL,PRESIDENTE Y VICE,21,Santa Fe,019,San Justo,0216A,Coalición Cívica - Afirmación para una República Igualitaria ARI,agrupacion,0,73,1,PROVISORIO,polar_atlas_andytow,no
2011,GENERAL,PRESIDENTE Y VICE,21,Santa Fe,019,San Justo,0216A,blancos,blancos,0,73,1,PROVISORIO,polar_atlas_andytow,no
2011,GENERAL,PRESIDENTE Y VICE,21,Santa Fe,019,San Justo,0216A,nulos,nulos,0,73,1,PROVISORIO,polar_atlas_andytow,no
2011,GENERAL,PRESIDENTE Y VICE,21,Santa Fe,019,San Justo,0217,Alianza Compromiso Federal,agrupacion,4,369,2,PROVISORIO,polar_atlas_andytow,no
2011,GENERAL,PRESIDENTE Y VICE,21,Santa Fe,019,San Justo,0217,Alianza Frente Amplio Progresista,agrupacion,94,369,2,PROVISORIO,polar_atlas_andytow,no
2011,GENERAL,PRESIDENTE Y VICE,21,Santa Fe,019,San Justo,0217,Alianza Frente Popular,agrupacion,40,369,2,PROVISORIO,polar_atlas_andytow,no
2011,GENERAL,PRESIDENTE Y VICE,21,Santa Fe,019,San Justo,0217,Alianza Frente de Izquierda y de los Trabajadores,agrupacion,0,369,2,PROVISORIO,polar_atlas_andytow,no
2011,GENERAL,PRESIDENTE Y VICE,21,Santa Fe,019,San Justo,0217,Alianza Frente para la Victoria,agrupacion,53,369,2,PROVISORIO,polar_atlas_andytow,no
2011,GENERAL,PRESIDENTE Y VICE,21,Santa Fe,019,San Justo,0217,Alianza Unión para el Desarrollo Social,agrupacion,22,369,2,PROVISORIO,polar_atlas_andytow,no
2011,GENERAL,PRESIDENTE Y VICE,21,Santa Fe,019,San Justo,0217,Coalición Cívica - Afirmación para una República Igualitaria ARI,agrupacion,4,369,2,PROVISORIO,polar_atlas_andytow,no
2011,GENERAL,PRESIDENTE Y VICE,21,Santa Fe,019,San Justo,0217,blancos,blancos,0,369,2,PROVISORIO,polar_atlas_andytow,no
2011,GENERAL,PRESIDENTE Y VICE,21,Santa Fe,019,San Justo,0217,nulos,nulos,0,369,2,PROVISORIO,polar_atlas_andytow,no
2011,GENERAL,PRESIDENTE Y VICE,21,Santa Fe,019,San Justo,0218,Alianza Compromiso Federal,agrupacion,11,593,2,PROVISORIO,polar_atlas_andytow,no
2011,GENERAL,PRESIDENTE Y VICE,21,Santa Fe,019,San Justo,0218,Alianza Frente Amplio Progresista,agrupacion,75,593,2,PROVISORIO,polar_atlas_andytow,no
2011,GENERAL,PRESIDENTE Y VICE,21,Santa Fe,019,San Justo,0218,Alianza Frente Popular,agrupacion,17,593,2,PROVISORIO,polar_atlas_andytow,no
2011,GENERAL,PRESIDENTE Y VICE,21,Santa Fe,019,San Justo,0218,Alianza Frente de Izquierda y de los Trabajadores,agrupacion,3,593,2,PROVISORIO,polar_atlas_andytow,no
2011,GENERAL,PRESIDENTE Y VICE,21,Santa Fe,019,San Justo,0218,Alianza Frente para la Victoria,agrupacion,205,593,2,PROVISORIO,polar_atlas_andytow,no
2011,GENERAL,PRESIDENTE Y VICE,21,Santa Fe,019,San Justo,0218,Alianza Unión para el Desarrollo Social,agrupacion,45,593,2,PROVISORIO,polar_atlas_andytow,no
2011,GENERAL,PRESIDENTE Y VICE,21,Santa Fe,019,San Justo,0218,Coalición Cívica - Afirmación para una República Igualitaria ARI,agrupacion,1,593,2,PROVISORIO,polar_atlas_andytow,no
2011,GENERAL,PRESIDENTE Y VICE,21,Santa Fe,019,San Justo,0218,blancos,blancos,7,593,2,PROVISORIO,polar_atlas_andytow,no
2011,GENERAL,PRESIDENTE Y VICE,21,Santa Fe,019,San Justo,0218,nulos,nulos,0,593,2,PROVISORIO,polar_atlas_andytow,no
2011,GENERAL,PRESIDENTE Y VICE,21,Santa Fe,019,San Justo,0219,Alianza Compromiso Federal,agrupacion,0,93,1,PROVISORIO,polar_atlas_andytow,no
2011,GENERAL,PRESIDENTE Y VICE,21,Santa Fe,019,San Justo,0219,Alianza Frente Amplio Progresista,agrupacion,2,93,1,PROVISORIO,polar_atlas_andytow,no
2011,GENERAL,PRESIDENTE Y VICE,21,Santa Fe,019,San Justo,0219,Alianza Frente Popular,agrupacion,0,93,1,PROVISORIO,polar_atlas_andytow,no
2011,GENERAL,PRESIDENTE Y VICE,21,Santa Fe,019,San Justo,0219,Alianza Frente de Izquierda y de los Trabajadores,agrupacion,1,93,1,PROVISORIO,polar_atlas_andytow,no
2011,GENERAL,PRESIDENTE Y VICE,21,Santa Fe,019,San Justo,0219,Alianza Frente para la Victoria,agrupacion,10,93,1,PROVISORIO,polar_atlas_andytow,no
2011,GENERAL,PRESIDENTE Y VICE,21,Santa Fe,019,San Justo,0219,Alianza Unión para el Desarrollo Social,agrupacion,1,93,1,PROVISORIO,polar_atlas_andytow,no
2011,GENERAL,PRESIDENTE Y VICE,21,Santa Fe,019,San Justo,0219,Coalición Cívica - Afirmación para una República Igualitaria ARI,agrupacion,0,93,1,PROVISORIO,polar_atlas_andytow,no
2011,GENERAL,PRESIDENTE Y VICE,21,Santa Fe,019,San Justo,0219,blancos,blancos,0,93,1,PROVISORIO,polar_atlas_andytow,no
2011,GENERAL,PRESIDENTE Y VICE,21,Santa Fe,019,San Justo,0219,nulos,nulos,1,93,1,PROVISORIO,polar_atlas_andytow,no
