anio,instancia,cargo,distrito_id,distrito,seccion_id,mesas,electores,votantes,agrupacion,lista,tipo_registro,votos,recuento_tipo,fuente,particion_comparable
2019,PASO,PRESIDENTE Y VICE,21,Santa Fe,7,450,149005,107508,FRENTE DE TODOS,CELESTE Y BLANCA - Alberto Fernández,lista,51581,PROVISORIO,api_dine,si
2019,PASO,PRESIDENTE Y VICE,21,Santa Fe,7,450,149005,107508,FRENTE NOS,,agrupacion,2485,PROVISORIO,api_dine,si
2019,PASO,PRESIDENTE Y VICE,21,Santa Fe,7,450,149005,107508,FRENTE NOS,CELESTE 2019 - Juan Gomez,lista,2485,PROVISORIO,api_dine,si
2019,PASO,PRESIDENTE Y VICE,21,Santa Fe,7,450,149005,107508,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,,agrupacion,1124,PROVISORIO,api_dine,si
2019,PASO,PRESIDENTE Y VICE,21,Santa Fe,7,450,149005,107508,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,UNIDAD - Nicolás Del Caño,lista,1124,PROVISORIO,api_dine,si
2019,PASO,PRESIDENTE Y VICE,21,Santa Fe,7,450,149005,107508,MOVIMIENTO DE ACCION VECINAL,,agrupacion,121,PROVISORIO,api_dine,si
2019,PASO,PRESIDENTE Y VICE,21,Santa Fe,7,450,149005,107508,MOVIMIENTO DE ACCION VECINAL,COMPROMISO VECINAL - Raúl Albarracin,lista,121,PROVISORIO,api_dine,si
2019,PASO,PRESIDENTE Y VICE,21,Santa Fe,7,450,149005,107508,UNITE POR LA LIBERTAD Y LA DIGNIDAD,,agrupacion,2494,PROVISORIO,api_dine,si
2019,PASO,PRESIDENTE Y VICE,21,Santa Fe,7,450,149005,107508,UNITE POR LA LIBERTAD Y LA DIGNIDAD,DESPERTAR - José Espert,lista,2494,PROVISORIO,api_dine,si
2019,PASO,PRESIDENTE Y VICE,21,Santa Fe,7,450,149005,107508,MOVIMIENTO AL SOCIALISMO,,agrupacion,387,PROVISORIO,api_dine,si
2019,PASO,PRESIDENTE Y VICE,21,Santa Fe,7,450,149005,107508,MOVIMIENTO AL SOCIALISMO,UNIDAD DE LA IZQUIERDA - Manuela Castañeira,lista,387,PROVISORIO,api_dine,si
2019,PASO,PRESIDENTE Y VICE,21,Santa Fe,7,450,149005,107508,JUNTOS POR EL CAMBIO,,agrupacion,36920,PROVISORIO,api_dine,si
2019,PASO,PRESIDENTE Y VICE,21,Santa Fe,7,450,149005,107508,JUNTOS POR EL CAMBIO,JUNTOS SOMOS EL CAMBIO - Mauricio Macri,lista,36920,PROVISORIO,api_dine,si
2019,PASO,PRESIDENTE Y VICE,21,Santa Fe,7,450,149005,107508,nulos,,nulos,2607,PROVISORIO,api_dine,si
2019,PASO,PRESIDENTE Y VICE,21,Santa Fe,7,450,149005,107508,blancos,,blancos,1222,PROVISORIO,api_dine,si
2019,PASO,PRESIDENTE Y VICE,21,Santa Fe,7,450,149005,107508,recurridos,,recurridos,196,PROVISORIO,api_dine,si
2019,PASO,PRESIDENTE Y VICE,21,Santa Fe,8,173,58499,44182,CONSENSO FEDERAL,,agrupacion,5266,PROVISORIO,api_dine,si
2019,PASO,PRESIDENTE Y VICE,21,Santa Fe,8,173,58499,44182,CONSENSO FEDERAL,CONSENSO PARA EL FUTURO - Roberto Lavagna,lista,5266,PROVISORIO,api_dine,si
2019,PASO,PRESIDENTE Y VICE,21,Santa Fe,8,173,58499,44182,PARTIDO AUTONOMISTA,,agrupacion,86,PROVISORIO,api_dine,si
2019,PASO,PRESIDENTE Y VICE,21,Santa Fe,8,173,58499,44182,PARTIDO AUTONOMISTA,VALORES Y EXPERIENCIA - José Romero,lista,86,PROVISORIO,api_dine,si
2019,PASO,PRESIDENTE Y VICE,21,Santa Fe,8,173,58499,44182,UNITE POR LA LIBERTAD Y LA DIGNIDAD,,agrupacion,1245,PROVISORIO,api_dine,si
2019,PASO,PRESIDENTE Y VICE,21,Santa Fe,8,173,58499,44182,UNITE POR LA LIBERTAD Y LA DIGNIDAD,DESPERTAR - José Espert,lista,1245,PROVISORIO,api_dine,si
2019,PASO,PRESIDENTE Y VICE,21,Santa Fe,8,173,58499,44182,JUNTOS POR EL CAMBIO,,agrupacion,15222,PROVISORIO,api_dine,si
2019,PASO,PRESIDENTE Y VICE,21,Santa Fe,8,173,58499,44182,JUNTOS POR EL CAMBIO,JUNTOS SOMOS EL CAMBIO - Mauricio Macri,lista,15222,PROVISORIO,api_dine,si
2019,PASO,PRESIDENTE Y VICE,21,Santa Fe,8,173,58499,44182,MOVIMIENTO AL SOCIALISMO,,agrupacion,288,PROVISORIO,api_dine,si
2019,PASO,PRESIDENTE Y VICE,21,Santa Fe,8,173,58499,44182,MOVIMIENTO AL SOCIALISMO,UNIDAD DE LA IZQUIERDA - Manuela Castañeira,lista,288,PROVISORIO,api_dine,si
2019,PASO,PRESIDENTE Y VICE,21,Santa Fe,8,173,58499,44182,FRENTE PATRIOTA,,agrupacion,98,PROVISORIO,api_dine,si
2019,PASO,PRESIDENTE Y VICE,21,Santa Fe,8,173,58499,44182,FRENTE PATRIOTA,CELESTE - Alejandro Biondini,lista,98,PROVISORIO,api_dine,si
2019,PASO,PRESIDENTE Y VICE,21,Santa Fe,8,173,58499,44182,FRENTE DE TODOS,,agrupacion,17952,PROVISORIO,api_dine,si
2019,PASO,PRESIDENTE Y VICE,21,Santa Fe,8,173,58499,44182,FRENTE DE TODOS,CELESTE Y BLANCA - Alberto Fernández,lista,17952,PROVISORIO,api_dine,si
2019,PASO,PRESIDENTE Y VICE,21,Santa Fe,8,173,58499,44182,MOVIMIENTO DE ACCION VECINAL,,agrupacion,44,PROVISORIO,api_dine,si
2019,PASO,PRESIDENTE Y VICE,21,Santa Fe,8,173,58499,44182,MOVIMIENTO DE ACCION VECINAL,COMPROMISO VECINAL - Raúl Albarracin,lista,44,PROVISORIO,api_dine,si
2019,PASO,PRESIDENTE Y VICE,21,Santa Fe,8,173,58499,44182,FRENTE NOS,,agrupacion,1347,PROVISORIO,api_dine,si
2019,PASO,PRESIDENTE Y VICE,21,Santa Fe,8,173,58499,44182,FRENTE NOS,CELESTE 2019 - Juan Gomez,lista,1347,PROVISORIO,api_dine,si
2019,PASO,PRESIDENTE Y VICE,21,Santa Fe,8,173,58499,44182,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,,agrupacion,779,PROVISORIO,api_dine,si
2019,PASO,PRESIDENTE Y VICE,21,Santa Fe,8,173,58499,44182,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,UNIDAD - Nicolás Del Caño,lista,779,PROVISORIO,api_dine,si
2019,PASO,PRESIDENTE Y VICE,21,Santa Fe,8,173,58499,44182,nulos,,nulos,951,PROVISORIO,api_dine,si
2019,PASO,PRESIDENTE Y VICE,21,Santa Fe,8,173,58499,44182,blancos,,blancos,866,PROVISORIO,api_dine,si
2019,PASO,PRESIDENTE Y VICE,21,Santa Fe,8,173,58499,44182,recurridos,,recurridos,38,PROVISORIO,api_dine,si
2019,PASO,PRESIDENTE Y VICE,21,Santa Fe,9,1272,438765,310034,FRENTE DE TODOS,,agrupacion,127381,PROVISORIO,api_dine,si
2019,PASO,PRESIDENTE Y VICE,21,Santa Fe,9,1272,438765,310034,FRENTE DE TODOS,CELESTE Y BLANCA - Alberto Fernández,lista,127381,PROVISORIO,api_dine,si
2019,PASO,PRESIDENTE Y VICE,21,Santa Fe,9,1272,438765,310034,FRENTE PATRIOTA,,agrupacion,696,PROVISORIO,api_dine,si
2019,PASO,PRESIDENTE Y VICE,21,Santa Fe,9,1272,438765,310034,FRENTE PATRIOTA,CELESTE - Alejandro Biondini,lista,696,PROVISORIO,api_dine,si
2019,PASO,PRESIDENTE Y VICE,21,Santa Fe,9,1272,438765,310034,MOVIMIENTO AL SOCIALISMO,,agrupacion,1892,PROVISORIO,api_dine,si
2019,PASO,PRESIDENTE Y VICE,21,Santa Fe,9,1272,438765,310034,MOVIMIENTO AL SOCIALISMO,UNIDAD DE LA IZQUIERDA - Manuela Castañeira,lista,1892,PROVISORIO,api_dine,si
2019,PASO,PRESIDENTE Y VICE,21,Santa Fe,9,1272,438765,310034,JUNTOS POR EL CAMBIO,,agrupacion,104198,PROVISORIO,api_dine,si
2019,PASO,PRESIDENTE Y VICE,21,Santa Fe,9,1272,438765,310034,JUNTOS POR EL CAMBIO,JUNTOS SOMOS EL CAMBIO - Mauricio Macri,lista,104198,PROVISORIO,api_dine,si
2019,PASO,PRESIDENTE Y VICE,21,Santa Fe,9,1272,438765,310034,PARTIDO AUTONOMISTA,,agrupacion,786,PROVISORIO,api_dine,si
2019,PASO,PRESIDENTE Y VICE,21,Santa Fe,9,1272,438765,310034,PARTIDO AUTONOMISTA,VALORES Y EXPERIENCIA - José Romero,lista,786,PROVISORIO,api_dine,si
2019,PASO,PRESIDENTE Y VICE,21,Santa Fe,9,1272,438765,310034,UNITE POR LA LIBERTAD Y LA DIGNIDAD,,agrupacion,9542,PROVISORIO,api_dine,si
2019,PASO,PRESIDENTE Y VICE,21,Santa Fe,9,1272,438765,310034,UNITE POR LA LIBERTAD Y LA DIGNIDAD,DESPERTAR - José Espert,lista,9542,PROVISORIO,api_dine,si
2019,PASO,PRESIDENTE Y VICE,21,Santa Fe,9,1272,438765,310034,MOVIMIENTO DE ACCION VECINAL,,agrupacion,391,PROVISORIO,api_dine,si
2019,PASO,PRESIDENTE Y VICE,21,Santa Fe,9,1272,438765,310034,MOVIMIENTO DE ACCION VECINAL,COMPROMISO VECINAL - Raúl Albarracin,lista,391,PROVISORIO,api_dine,si
2019,PASO,PRESIDENTE Y VICE,21,Santa Fe,9,1272,438765,310034,CONSENSO FEDERAL,,agrupacion,37121,PROVISORIO,api_dine,si
2019,PASO,PRESIDENTE Y VICE,21,Santa Fe,9,1272,438765,310034,CONSENSO FEDERAL,CONSENSO PARA EL FUTURO - Roberto Lavagna,lista,37121,PROVISORIO,api_dine,si
2019,PASO,PRESIDENTE Y VICE,21,Santa Fe,9,1272,438765,310034,FRENTE NOS,,agrupacion,10820,PROVISORIO,api_dine,si
2019,PASO,PRESIDENTE Y VICE,21,Santa Fe,9,1272,438765,310034,FRENTE NOS,CELESTE 2019 - Juan Gomez,lista,10820,PROVISORIO,api_dine,si
2019,PASO,PRESIDENTE Y VICE,21,Santa Fe,9,1272,438765,310034,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,,agrupacion,5233,PROVISORIO,api_dine,si
2019,PASO,PRESIDENTE Y VICE,21,Santa Fe,9,1272,438765,310034,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,UNIDAD - Nicolás Del Caño,lista,5233,PROVISORIO,api_dine,si
2019,PASO,PRESIDENTE Y VICE,21,Santa Fe,9,1272,438765,310034,nulos,,nulos,7929,PROVISORIO,api_dine,si
2019,PASO,PRESIDENTE Y VICE,21,Santa Fe,9,1272,438765,310034,blancos,,blancos,3779,PROVISORIO,api_dine,si
2019,PASO,PRESIDENTE Y VICE,21,Santa Fe,9,1272,438765,310034,recurridos,,recurridos,266,PROVISORIO,api_dine,si
2019,PASO,PRESIDENTE Y VICE,21,Santa Fe,11,275,88623,67574,FRENTE PATRIOTA,,agrupacion,127,PROVISORIO,api_dine,si
2019,PASO,PRESIDENTE Y VICE,21,Santa Fe,11,275,88623,67574,FRENTE PATRIOTA,CELESTE - Alejandro Biondini,lista,127,PROVISORIO,api_dine,si
2019,PASO,PRESIDENTE Y VICE,21,Santa Fe,11,275,88623,67574,FRENTE DE TODOS,,agrupacion,18524,PROVISORIO,api_dine,si
2019,PASO,PRESIDENTE Y VICE,21,Santa Fe,11,275,88623,67574,FRENTE DE TODOS,CELESTE Y BLANCA - Alberto Fernández,lista,18524,PROVISORIO,api_dine,si
2019,PASO,PRESIDENTE Y VICE,21,Santa Fe,11,275,88623,67574,MOVIMIENTO DE ACCION VECINAL,,agrupacion,62,PROVISORIO,api_dine,si
2019,PASO,PRESIDENTE Y VICE,21,Santa Fe,11,275,88623,67574,MOVIMIENTO DE ACCION VECINAL,COMPROMISO VECINAL - Raúl Albarracin,lista,62,PROVISORIO,api_dine,si
2019,PASO,PRESIDENTE Y VICE,21,Santa Fe,11,275,88623,67574,CONSENSO FEDERAL,,agrupacion,8213,PROVISORIO,api_dine,si
2019,PASO,PRESIDENTE Y VICE,21,Santa Fe,11,275,88623,67574,CONSENSO FEDERAL,CONSENSO PARA EL FUTURO - Roberto Lavagna,lista,8213,PROVISORIO,api_dine,si
2019,PASO,PRESIDENTE Y VICE,21,Santa Fe,11,275,88623,67574,PARTIDO AUTONOMISTA,,agrupacion,146,PROVISORIO,api_dine,si
2019,PASO,PRESIDENTE Y VICE,21,Santa Fe,11,275,88623,67574,PARTIDO AUTONOMISTA,VALORES Y EXPERIENCIA - José Romero,lista,146,PROVISORIO,api_dine,si
2019,PASO,PRESIDENTE Y VICE,21,Santa Fe,11,275,88623,67574,UNITE POR LA LIBERTAD Y LA DIGNIDAD,,agrupacion,2287,PROVISORIO,api_dine,si
2019,PASO,PRESIDENTE Y VICE,21,Santa Fe,11,275,88623,67574,UNITE POR LA LIBERTAD Y LA DIGNIDAD,DESPERTAR - José Espert,lista,2287,PROVISORIO,api_dine,si
2019,PASO,PRESIDENTE Y VICE,21,Santa Fe,11,275,88623,67574,FRENTE NOS,,agrupacion,2014,PROVISORIO,api_dine,si
2019,PASO,PRESIDENTE Y VICE,21,Santa Fe,11,275,88623,67574,FRENTE NOS,CELESTE 2019 - Juan Gomez,lista,2014,PROVISORIO,api_dine,si
2019,PASO,PRESIDENTE Y VICE,21,Santa Fe,11,275,88623,67574,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,,agrupacion,764,PROVISORIO,api_dine,si
2019,PASO,PRESIDENTE Y VICE,21,Santa Fe,11,275,88623,67574,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,UNIDAD - Nicolás Del Caño,lista,764,PROVISORIO,api_dine,si
2019,PASO,PRESIDENTE Y VICE,21,Santa Fe,11,275,88623,67574,MOVIMIENTO AL SOCIALISMO,,agrupacion,324,PROVISORIO,api_dine,si
2019,PASO,PRESIDENTE Y VICE,21,Santa Fe,11,275,88623,67574,MOVIMIENTO AL SOCIALISMO,UNIDAD DE LA IZQUIERDA - Manuela Castañeira,lista,324,PROVISORIO,api_dine,si
2019,PASO,PRESIDENTE Y VICE,21,Santa Fe,11,275,88623,67574,JUNTOS POR EL CAMBIO,,agrupacion,32133,PROVISORIO,api_dine,si
2019,PASO,PRESIDENTE Y VICE,21,Santa Fe,11,275,88623,67574,JUNTOS POR EL CAMBIO,JUNTOS SOMOS EL CAMBIO - Mauricio Macri,lista,32133,PROVISORIO,api_dine,si
2019,PASO,PRESIDENTE Y VICE,21,Santa Fe,11,275,88623,67574,nulos,,nulos,1729,PROVISORIO,api_dine,si
2019,PASO,PRESIDENTE Y VICE,21,Santa Fe,11,275,88623,67574,blancos,,blancos,1219,PROVISORIO,api_dine,si
2019,PASO,PRESIDENTE Y VICE,21,Santa Fe,11,275,88623,67574,recurridos,,recurridos,32,PROVISORIO,api_dine,si
2019,PASO,PRESIDENTE Y VICE,21,Santa Fe,12,79,25485,16935,FRENTE PATRIOTA,,agrupacion,20,PROVISORIO,api_dine,si
2019,PASO,PRESIDENTE Y VICE,21,Santa Fe,12,79,25485,16935,FRENTE PATRIOTA,CELESTE - Alejandro Biondini,lista,20,PROVISORIO,api_dine,si
2019,PASO,PRESIDENTE Y VICE,21,Santa Fe,12,79,25485,16935,FRENTE DE TODOS,,agrupacion,7883,PROVISORIO,api_dine,si
2019,PASO,PRESIDENTE Y VICE,21,Santa Fe,12,79,25485,16935,FRENTE DE TODOS,CELESTE Y BLANCA - Alberto Fernández,lista,7883,PROVISORIO,api_dine,si
2019,PASO,PRESIDENTE Y VICE,21,Santa Fe,12,79,25485,16935,MOVIMIENTO AL SOCIALISMO,,agrupacion,58,PROVISORIO,api_dine,si
2019,PASO,PRESIDENTE Y VICE,21,Santa Fe,12,79,25485,16935,MOVIMIENTO AL SOCIALISMO,UNIDAD DE LA IZQUIERDA - Manuela Castañeira,lista,58,PROVISORIO,api_dine,si
2019,PASO,PRESIDENTE Y VICE,21,Santa Fe,12,79,25485,16935,JUNTOS POR EL CAMBIO,,agrupacion,6240,PROVISORIO,api_dine,si
2019,PASO,PRESIDENTE Y VICE,21,Santa Fe,12,79,25485,16935,JUNTOS POR EL CAMBIO,JUNTOS SOMOS EL CAMBIO - Mauricio Macri,lista,6240,PROVISORIO,api_dine,si
2019,PASO,PRESIDENTE Y VICE,21,Santa Fe,12,79,25485,16935,CONSENSO FEDERAL,,agrupacion,869,PROVISORIO,api_dine,si
2019,PASO,PRESIDENTE Y VICE,21,Santa Fe,12,79,25485,16935,CONSENSO FEDERAL,CONSENSO PARA EL FUTURO - Roberto Lavagna,lista,869,PROVISORIO,api_dine,si
2019,PASO,PRESIDENTE Y VICE,21,Santa Fe,12,79,25485,16935,MOVIMIENTO DE ACCION VECINAL,,agrupacion,22,PROVISORIO,api_dine,si
2019,PASO,PRESIDENTE Y VICE,21,Santa Fe,12,79,25485,16935,MOVIMIENTO DE ACCION VECINAL,COMPROMISO VECINAL - Raúl Albarracin,lista,22,PROVISORIO,api_dine,si
2019,PASO,PRESIDENTE Y VICE,21,Santa Fe,12,79,25485,16935,FRENTE NOS,,agrupacion,869,PROVISORIO,api_dine,si
2019,PASO,PRESIDENTE Y VICE,21,Santa Fe,12,79,25485,16935,FRENTE NOS,CELESTE 2019 - Juan Gomez,lista,869,PROVISORIO,api_dine,si
2019,PASO,PRESIDENTE Y VICE,21,Santa Fe,12,79,25485,16935,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,,agrupacion,92,PROVISORIO,api_dine,si
2019,PASO,PRESIDENTE Y VICE,21,Santa Fe,12,79,25485,16935,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,UNIDAD - Nicolás Del Caño,lista,92,PROVISORIO,api_dine,si
2019,PASO,PRESIDENTE Y VICE,21,Santa Fe,12,79,25485,16935,UNITE POR LA LIBERTAD Y LA DIGNIDAD,,agrupacion,219,PROVISORIO,api_dine,si
2019,PASO,PRESIDENTE Y VICE,21,Santa Fe,12,79,25485,16935,UNITE POR LA LIBERTAD Y LA DIGNIDAD,DESPERTAR - José Espert,lista,219,PROVISORIO,api_dine,si
2019,PASO,PRESIDENTE Y VICE,21,Santa Fe,12,79,25485,16935,PARTIDO AUTONOMISTA,,agrupacion,32,PROVISORIO,api_dine,si
2019,PASO,PRESIDENTE Y VICE,21,Santa Fe,12,79,25485,16935,PARTIDO AUTONOMISTA,VALORES Y EXPERIENCIA - José Romero,lista,32,PROVISORIO,api_dine,si
2019,PASO,PRESIDENTE Y VICE,21,Santa Fe,12,79,25485,16935,nulos,,nulos,377,PROVISORIO,api_dine,si
2019,PASO,PRESIDENTE Y VICE,21,Santa Fe,12,79,25485,16935,blancos,,blancos,226,PROVISORIO,api_dine,si
2019,PASO,PRESIDENTE Y VICE,21,Santa Fe,12,79,25485,16935,recurridos,,recurridos,28,PROVISORIO,api_dine,si
2019,PASO,PRESIDENTE Y VICE,21,Santa Fe,13,3000,1034372,761934,PARTIDO AUTONOMISTA,,agrupacion,600,PROVISORIO,api_dine,si
2019,PASO,PRESIDENTE Y VICE,21,Santa Fe,13,3000,1034372,761934,PARTIDO AUTONOMISTA,VALORES Y EXPERIENCIA - José Romero,lista,600,PROVISORIO,api_dine,si
2019,PASO,PRESIDENTE Y VICE,21,Santa Fe,13,3000,1034372,761934,UNITE POR LA LIBERTAD Y LA DIGNIDAD,,agrupacion,23812,PROVISORIO,api_dine,si
2019,PASO,PRESIDENTE Y VICE,21,Santa Fe,13,3000,1034372,761934,UNITE POR LA LIBERTAD Y LA DIGNIDAD,DESPERTAR - José Espert,lista,23812,PROVISORIO,api_dine,si
2019,PASO,PRESIDENTE Y VICE,21,Santa Fe,13,3000,1034372,761934,FRENTE PATRIOTA,,agrupacion,1213,PROVISORIO,api_dine,si
2019,PASO,PRESIDENTE Y VICE,21,Santa Fe,13,3000,1034372,761934,FRENTE PATRIOTA,CELESTE - Alejandro Biondini,lista,1213,PROVISORIO,api_dine,si
2019,PASO,PRESIDENTE Y VICE,21,Santa Fe,13,3000,1034372,761934,FRENTE DE TODOS,,agrupacion,352274,PROVISORIO,api_dine,si
2019,PASO,PRESIDENTE Y VICE,21,Santa Fe,13,3000,1034372,761934,FRENTE DE TODOS,CELESTE Y BLANCA - Alberto Fernández,lista,352274,PROVISORIO,api_dine,si
2019,PASO,PRESIDENTE Y VICE,21,Santa Fe,13,3000,1034372,761934,MOVIMIENTO AL SOCIALISMO,,agrupacion,4470,PROVISORIO,api_dine,si
2019,PASO,PRESIDENTE Y VICE,21,Santa Fe,13,3000,1034372,761934,MOVIMIENTO AL SOCIALISMO,UNIDAD DE LA IZQUIERDA - Manuela Castañeira,lista,4470,PROVISORIO,api_dine,si
2019,PASO,PRESIDENTE Y VICE,21,Santa Fe,13,3000,1034372,761934,JUNTOS POR EL CAMBIO,,agrupacion,206755,PROVISORIO,api_dine,si
2019,PASO,PRESIDENTE Y VICE,21,Santa Fe,13,3000,1034372,761934,JUNTOS POR EL CAMBIO,JUNTOS SOMOS EL CAMBIO - Mauricio Macri,lista,206755,PROVISORIO,api_dine,si
2019,PASO,PRESIDENTE Y VICE,21,Santa Fe,13,3000,1034372,761934,CONSENSO FEDERAL,,agrupacion,103075,PROVISORIO,api_dine,si
2019,PASO,PRESIDENTE Y VICE,21,Santa Fe,13,3000,1034372,761934,CONSENSO FEDERAL,CONSENSO PARA EL FUTURO - Roberto Lavagna,lista,103075,PROVISORIO,api_dine,si
2019,PASO,PRESIDENTE Y VICE,21,Santa Fe,13,3000,1034372,761934,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,,agrupacion,18818,PROVISORIO,api_dine,si
2019,PASO,PRESIDENTE Y VICE,21,Santa Fe,13,3000,1034372,761934,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,UNIDAD - Nicolás Del Caño,lista,18818,PROVISORIO,api_dine,si
2019,PASO,PRESIDENTE Y VICE,21,Santa Fe,13,3000,1034372,761934,FRENTE NOS,,agrupacion,22539,PROVISORIO,api_dine,si
2019,PASO,PRESIDENTE Y VICE,21,Santa Fe,13,3000,1034372,761934,FRENTE NOS,CELESTE 2019 - Juan Gomez,lista,22539,PROVISORIO,api_dine,si
2019,PASO,PRESIDENTE Y VICE,21,Santa Fe,13,3000,1034372,761934,MOVIMIENTO DE ACCION VECINAL,,agrupacion,782,PROVISORIO,api_dine,si
2019,PASO,PRESIDENTE Y VICE,21,Santa Fe,13,3000,1034372,761934,MOVIMIENTO DE ACCION VECINAL,COMPROMISO VECINAL - Raúl Albarracin,lista,782,PROVISORIO,api_dine,si
2019,PASO,PRESIDENTE Y VICE,21,Santa Fe,13,3000,1034372,761934,nulos,,nulos,17612,PROVISORIO,api_dine,si
2019,PASO,PRESIDENTE Y VICE,21,Santa Fe,13,3000,1034372,761934,blancos,,blancos,9215,PROVISORIO,api_dine,si
2019,PASO,PRESIDENTE Y VICE,21,Santa Fe,13,3000,1034372,761934,recurridos,,recurridos,769,PROVISORIO,api_dine,si
2019,PASO,PRESIDENTE Y VICE,21,Santa Fe,16,186,58782,40084,PARTIDO AUTONOMISTA,,agrupacion,80,PROVISORIO,api_dine,si
2019,PASO,PRESIDENTE Y VICE,21,Santa Fe,16,186,58782,40084,PARTIDO AUTONOMISTA,VALORES Y EXPERIENCIA - José Romero,lista,80,PROVISORIO,api_dine,si
2019,PASO,PRESIDENTE Y VICE,21,Santa Fe,16,186,58782,40084,UNITE POR LA LIBERTAD Y LA DIGNIDAD,,agrupacion,653,PROVISORIO,api_dine,si
2019,PASO,PRESIDENTE Y VICE,21,Santa Fe,16,186,58782,40084,UNITE POR LA LIBERTAD Y LA DIGNIDAD,DESPERTAR - José Espert,lista,653,PROVISORIO,api_dine,si
2019,PASO,PRESIDENTE Y VICE,21,Santa Fe,16,186,58782,40084,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,,agrupacion,407,PROVISORIO,api_dine,si
2019,PASO,PRESIDENTE Y VICE,21,Santa Fe,16,186,58782,40084,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,UNIDAD - Nicolás Del Caño,lista,407,PROVISORIO,api_dine,si
2019,PASO,PRESIDENTE Y VICE,21,Santa Fe,16,186,58782,40084,FRENTE NOS,,agrupacion,663,PROVISORIO,api_dine,si
2019,PASO,PRESIDENTE Y VICE,21,Santa Fe,16,186,58782,40084,FRENTE NOS,CELESTE 2019 - Juan Gomez,lista,663,PROVISORIO,api_dine,si
2019,PASO,PRESIDENTE Y VICE,21,Santa Fe,16,186,58782,40084,FRENTE DE TODOS,,agrupacion,17175,PROVISORIO,api_dine,si
2019,PASO,PRESIDENTE Y VICE,21,Santa Fe,16,186,58782,40084,FRENTE DE TODOS,CELESTE Y BLANCA - Alberto Fernández,lista,17175,PROVISORIO,api_dine,si
2019,PASO,PRESIDENTE Y VICE,21,Santa Fe,16,186,58782,40084,FRENTE PATRIOTA,,agrupacion,47,PROVISORIO,api_dine,si
2019,PASO,PRESIDENTE Y VICE,21,Santa Fe,16,186,58782,40084,FRENTE PATRIOTA,CELESTE - Alejandro Biondini,lista,47,PROVISORIO,api_dine,si
2019,PASO,PRESIDENTE Y VICE,21,Santa Fe,16,186,58782,40084,MOVIMIENTO DE ACCION VECINAL,,agrupacion,43,PROVISORIO,api_dine,si
2019,PASO,PRESIDENTE Y VICE,21,Santa Fe,16,186,58782,40084,MOVIMIENTO DE ACCION VECINAL,COMPROMISO VECINAL - Raúl Albarracin,lista,43,PROVISORIO,api_dine,si
2019,PASO,PRESIDENTE Y VICE,21,Santa Fe,16,186,58782,40084,CONSENSO FEDERAL,,agrupacion,3768,PROVISORIO,api_dine,si
2019,PASO,PRESIDENTE Y VICE,21,Santa Fe,16,186,58782,40084,CONSENSO FEDERAL,CONSENSO PARA EL FUTURO - Roberto Lavagna,lista,3768,PROVISORIO,api_dine,si
2019,PASO,PRESIDENTE Y VICE,21,Santa Fe,16,186,58782,40084,MOVIMIENTO AL SOCIALISMO,,agrupacion,160,PROVISORIO,api_dine,si
2019,PASO,PRESIDENTE Y VICE,21,Santa Fe,16,186,58782,40084,MOVIMIENTO AL SOCIALISMO,UNIDAD DE LA IZQUIERDA - Manuela Castañeira,lista,160,PROVISORIO,api_dine,si
2019,PASO,PRESIDENTE Y VICE,21,Santa Fe,16,186,58782,40084,JUNTOS POR EL CAMBIO,,agrupacion,15628,PROVISORIO,api_dine,si
2019,PASO,PRESIDENTE Y VICE,21,Santa Fe,16,186,58782,40084,JUNTOS POR EL CAMBIO,JUNTOS SOMOS EL CAMBIO - Mauricio Macri,lista,15628,PROVISORIO,api_dine,si
2019,PASO,PRESIDENTE Y VICE,21,Santa Fe,16,186,58782,40084,nulos,,nulos,781,PROVISORIO,api_dine,si
2019,PASO,PRESIDENTE Y VICE,21,Santa Fe,16,186,58782,40084,blancos,,blancos,600,PROVISORIO,api_dine,si
2019,PASO,PRESIDENTE Y VICE,21,Santa Fe,16,186,58782,40084,recurridos,,recurridos,79,PROVISORIO,api_dine,si
2019,PASO,PRESIDENTE Y VICE,21,Santa Fe,17,86,26997,18087,CONSENSO FEDERAL,,agrupacion,1146,PROVISORIO,api_dine,si
2019,PASO,PRESIDENTE Y VICE,21,Santa Fe,17,86,26997,18087,CONSENSO FEDERAL,CONSENSO PARA EL FUTURO - Roberto Lavagna,lista,1146,PROVISORIO,api_dine,si
