anio,instancia,fecha,cargo,distrito_id,distrito,seccion,localidad,circuito_id,agrupacion,tipo_registro,votos,recuento_tipo,archivo_origen
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Felicia,600,PROYECTO JOVEN,agrupacion,2,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Felicia,600,RECURRIDO,recurridos,0,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Felicia,600,UNION DEL CENTRO DEMOCRATICO,agrupacion,0,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Felicia,600,UNION POR LA PATRIA,agrupacion,108,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Franck,530,COMANDO,comando,3,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Franck,530,EN BLANCO,blancos,178,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Franck,530,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,agrupacion,31,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Franck,530,FRENTE LIBER.AR,agrupacion,10,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Franck,530,FRENTE PATRIOTA FEDERAL,agrupacion,0,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Franck,530,HACEMOS POR NUESTRO PAIS,agrupacion,183,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Franck,530,IMPUGNADO,impugnados,0,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Franck,530,JUNTOS POR EL CAMBIO,agrupacion,1607,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Franck,530,LA LIBERTAD AVANZA,agrupacion,1670,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Franck,530,MOVIMIENTO AL SOCIALISMO,agrupacion,9,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Franck,530,MOVIMIENTO DE ACCION VECINAL,agrupacion,5,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Franck,530,MOVIMIENTO IZQUIERDA JUVENTUD Y DIGNIDAD,agrupacion,10,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Franck,530,MOVIMIENTO LIBRES DEL SUR,agrupacion,7,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Franck,530,NULO,nulos,75,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Franck,530,POLITICA OBRERA,agrupacion,9,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Franck,530,PRINCIPIOS Y VALORES,agrupacion,27,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Franck,530,PROYECTO JOVEN,agrupacion,3,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Franck,530,RECURRIDO,recurridos,0,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Franck,530,UNION DEL CENTRO DEMOCRATICO,agrupacion,0,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Franck,530,UNION POR LA PATRIA,agrupacion,333,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Humboldt,560,COMANDO,comando,3,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Humboldt,560,EN BLANCO,blancos,113,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Humboldt,560,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,agrupacion,18,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Humboldt,560,FRENTE LIBER.AR,agrupacion,9,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Humboldt,560,FRENTE PATRIOTA FEDERAL,agrupacion,0,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Humboldt,560,HACEMOS POR NUESTRO PAIS,agrupacion,112,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Humboldt,560,IMPUGNADO,impugnados,0,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Humboldt,560,JUNTOS POR EL CAMBIO,agrupacion,993,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Humboldt,560,LA LIBERTAD AVANZA,agrupacion,1375,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Humboldt,560,MOVIMIENTO AL SOCIALISMO,agrupacion,7,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Humboldt,560,MOVIMIENTO DE ACCION VECINAL,agrupacion,3,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Humboldt,560,MOVIMIENTO IZQUIERDA JUVENTUD Y DIGNIDAD,agrupacion,12,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Humboldt,560,MOVIMIENTO LIBRES DEL SUR,agrupacion,2,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Humboldt,560,NULO,nulos,34,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Humboldt,560,POLITICA OBRERA,agrupacion,6,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Humboldt,560,PRINCIPIOS Y VALORES,agrupacion,23,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Humboldt,560,PROYECTO JOVEN,agrupacion,1,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Humboldt,560,RECURRIDO,recurridos,0,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Humboldt,560,UNION DEL CENTRO DEMOCRATICO,agrupacion,0,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Humboldt,560,UNION POR LA PATRIA,agrupacion,330,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Pilar,570,COMANDO,comando,2,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Pilar,570,EN BLANCO,blancos,193,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Pilar,570,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,agrupacion,18,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Pilar,570,FRENTE LIBER.AR,agrupacion,16,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Pilar,570,FRENTE PATRIOTA FEDERAL,agrupacion,0,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Pilar,570,HACEMOS POR NUESTRO PAIS,agrupacion,153,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Pilar,570,IMPUGNADO,impugnados,0,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Pilar,570,JUNTOS POR EL CAMBIO,agrupacion,962,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Pilar,570,LA LIBERTAD AVANZA,agrupacion,1020,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Pilar,570,MOVIMIENTO AL SOCIALISMO,agrupacion,3,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Pilar,570,MOVIMIENTO DE ACCION VECINAL,agrupacion,3,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Pilar,570,MOVIMIENTO IZQUIERDA JUVENTUD Y DIGNIDAD,agrupacion,12,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Pilar,570,MOVIMIENTO LIBRES DEL SUR,agrupacion,6,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Pilar,570,NULO,nulos,43,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Pilar,570,POLITICA OBRERA,agrupacion,10,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Pilar,570,PRINCIPIOS Y VALORES,agrupacion,56,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Pilar,570,PROYECTO JOVEN,agrupacion,0,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Pilar,570,RECURRIDO,recurridos,0,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Pilar,570,UNION DEL CENTRO DEMOCRATICO,agrupacion,0,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Pilar,570,UNION POR LA PATRIA,agrupacion,455,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Progreso,630,COMANDO,comando,2,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Progreso,630,EN BLANCO,blancos,47,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Progreso,630,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,agrupacion,3,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Progreso,630,FRENTE LIBER.AR,agrupacion,10,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Progreso,630,FRENTE PATRIOTA FEDERAL,agrupacion,0,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Progreso,630,HACEMOS POR NUESTRO PAIS,agrupacion,45,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Progreso,630,IMPUGNADO,impugnados,0,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Progreso,630,JUNTOS POR EL CAMBIO,agrupacion,595,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Progreso,630,LA LIBERTAD AVANZA,agrupacion,551,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Progreso,630,MOVIMIENTO AL SOCIALISMO,agrupacion,3,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Progreso,630,MOVIMIENTO DE ACCION VECINAL,agrupacion,2,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Progreso,630,MOVIMIENTO IZQUIERDA JUVENTUD Y DIGNIDAD,agrupacion,2,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Progreso,630,MOVIMIENTO LIBRES DEL SUR,agrupacion,3,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Progreso,630,NULO,nulos,20,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Progreso,630,POLITICA OBRERA,agrupacion,3,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Progreso,630,PRINCIPIOS Y VALORES,agrupacion,17,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Progreso,630,PROYECTO JOVEN,agrupacion,0,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Progreso,630,RECURRIDO,recurridos,0,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Progreso,630,UNION DEL CENTRO DEMOCRATICO,agrupacion,0,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Progreso,630,UNION POR LA PATRIA,agrupacion,96,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,San Carlos Centro,440,COMANDO,comando,10,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,San Carlos Centro,440,EN BLANCO,blancos,220,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,San Carlos Centro,440,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,agrupacion,72,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,San Carlos Centro,440,FRENTE LIBER.AR,agrupacion,12,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,San Carlos Centro,440,FRENTE PATRIOTA FEDERAL,agrupacion,0,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,San Carlos Centro,440,HACEMOS POR NUESTRO PAIS,agrupacion,253,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,San Carlos Centro,440,IMPUGNADO,impugnados,0,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,San Carlos Centro,440,JUNTOS POR EL CAMBIO,agrupacion,2314,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,San Carlos Centro,440,LA LIBERTAD AVANZA,agrupacion,2754,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,San Carlos Centro,440,MOVIMIENTO AL SOCIALISMO,agrupacion,20,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,San Carlos Centro,440,MOVIMIENTO DE ACCION VECINAL,agrupacion,6,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,San Carlos Centro,440,MOVIMIENTO IZQUIERDA JUVENTUD Y DIGNIDAD,agrupacion,24,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,San Carlos Centro,440,MOVIMIENTO LIBRES DEL SUR,agrupacion,24,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,San Carlos Centro,440,NULO,nulos,157,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,San Carlos Centro,440,POLITICA OBRERA,agrupacion,15,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,San Carlos Centro,440,PRINCIPIOS Y VALORES,agrupacion,105,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,San Carlos Centro,440,PROYECTO JOVEN,agrupacion,14,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,San Carlos Centro,440,RECURRIDO,recurridos,0,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,San Carlos Centro,440,UNION DEL CENTRO DEMOCRATICO,agrupacion,0,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,San Carlos Centro,440,UNION POR LA PATRIA,agrupacion,1186,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,San Carlos Sud,430,COMANDO,comando,0,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,San Carlos Sud,430,EN BLANCO,blancos,65,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,San Carlos Sud,430,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,agrupacion,9,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,San Carlos Sud,430,FRENTE LIBER.AR,agrupacion,0,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,San Carlos Sud,430,FRENTE PATRIOTA FEDERAL,agrupacion,0,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,San Carlos Sud,430,HACEMOS POR NUESTRO PAIS,agrupacion,38,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,San Carlos Sud,430,IMPUGNADO,impugnados,0,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,San Carlos Sud,430,JUNTOS POR EL CAMBIO,agrupacion,442,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,San Carlos Sud,430,LA LIBERTAD AVANZA,agrupacion,638,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,San Carlos Sud,430,MOVIMIENTO AL SOCIALISMO,agrupacion,5,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,San Carlos Sud,430,MOVIMIENTO DE ACCION VECINAL,agrupacion,1,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,San Carlos Sud,430,MOVIMIENTO IZQUIERDA JUVENTUD Y DIGNIDAD,agrupacion,1,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,San Carlos Sud,430,MOVIMIENTO LIBRES DEL SUR,agrupacion,4,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,San Carlos Sud,430,NULO,nulos,36,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,San Carlos Sud,430,POLITICA OBRERA,agrupacion,3,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,San Carlos Sud,430,PRINCIPIOS Y VALORES,agrupacion,34,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,San Carlos Sud,430,PROYECTO JOVEN,agrupacion,3,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,San Carlos Sud,430,RECURRIDO,recurridos,0,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,San Carlos Sud,430,UNION DEL CENTRO DEMOCRATICO,agrupacion,0,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,San Carlos Sud,430,UNION POR LA PATRIA,agrupacion,232,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,San Jerónimo Norte,520,COMANDO,comando,5,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,San Jerónimo Norte,520,EN BLANCO,blancos,139,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,San Jerónimo Norte,520,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,agrupacion,34,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,San Jerónimo Norte,520,FRENTE LIBER.AR,agrupacion,7,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,San Jerónimo Norte,520,FRENTE PATRIOTA FEDERAL,agrupacion,0,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,San Jerónimo Norte,520,HACEMOS POR NUESTRO PAIS,agrupacion,253,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,San Jerónimo Norte,520,IMPUGNADO,impugnados,0,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,San Jerónimo Norte,520,JUNTOS POR EL CAMBIO,agrupacion,1694,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,San Jerónimo Norte,520,LA LIBERTAD AVANZA,agrupacion,1640,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,San Jerónimo Norte,520,MOVIMIENTO AL SOCIALISMO,agrupacion,8,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,San Jerónimo Norte,520,MOVIMIENTO DE ACCION VECINAL,agrupacion,7,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,San Jerónimo Norte,520,MOVIMIENTO IZQUIERDA JUVENTUD Y DIGNIDAD,agrupacion,15,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,San Jerónimo Norte,520,MOVIMIENTO LIBRES DEL SUR,agrupacion,12,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,San Jerónimo Norte,520,NULO,nulos,91,PROVISORIO,presentacionDeResultados (1).csv
2023,PASO,2023-08-13,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,San Jerónimo Norte,520,POLITICA OBRERA,agrupacion,2,PROVISORIO,presentacionDeResultados (1).csv
