anio,instancia,fecha,cargo,distrito_id,distrito,seccion,localidad,circuito_id,agrupacion,tipo_registro,votos,recuento_tipo,fuente
2015,PASO,2015-08-09,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Santa Clara de Saguier,0130,ALIANZA FRENTE POPULAR,agrupacion,3,NO DECLARADO,xlsx_votos_por_localidad
2015,PASO,2015-08-09,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Santa Clara de Saguier,0130,ALIANZA PROGRESISTAS,agrupacion,90,NO DECLARADO,xlsx_votos_por_localidad
2015,PASO,2015-08-09,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Santa Clara de Saguier,0130,ALIANZA UNIDOS POR UNA NUEVA ALTERNATIVA (UNA),agrupacion,234,NO DECLARADO,xlsx_votos_por_localidad
2015,PASO,2015-08-09,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Santa Clara de Saguier,0130,EN BLANCO,blancos,69,NO DECLARADO,xlsx_votos_por_localidad
2015,PASO,2015-08-09,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Santa Clara de Saguier,0130,IMPUGNADO,impugnados,0,NO DECLARADO,xlsx_votos_por_localidad
2015,PASO,2015-08-09,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Santa Clara de Saguier,0130,MOVIMIENTO AL SOCIALISMO,agrupacion,1,NO DECLARADO,xlsx_votos_por_localidad
2015,PASO,2015-08-09,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Santa Clara de Saguier,0130,MOVIMIENTO DE ACCION VECINAL,agrupacion,3,NO DECLARADO,xlsx_votos_por_localidad
2015,PASO,2015-08-09,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Santa Clara de Saguier,0130,MST - NUEVA IZQUIERDA,agrupacion,1,NO DECLARADO,xlsx_votos_por_localidad
2015,PASO,2015-08-09,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Santa Clara de Saguier,0130,NULO,nulos,14,NO DECLARADO,xlsx_votos_por_localidad
2015,PASO,2015-08-09,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Santa Clara de Saguier,0130,PARTIDO POPULAR,agrupacion,2,NO DECLARADO,xlsx_votos_por_localidad
2015,PASO,2015-08-09,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Santa Clara de Saguier,0130,POSITIVO,positivo,1130,NO DECLARADO,xlsx_votos_por_localidad
2015,PASO,2015-08-09,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Santa Clara de Saguier,0130,RECURRIDO,recurridos,0,NO DECLARADO,xlsx_votos_por_localidad
2015,PASO,2015-08-09,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Sunchales,0118,ALIANZA CAMBIEMOS,agrupacion,4711,NO DECLARADO,xlsx_votos_por_localidad
2015,PASO,2015-08-09,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Sunchales,0118,ALIANZA COMPROMISO FEDERAL,agrupacion,251,NO DECLARADO,xlsx_votos_por_localidad
2015,PASO,2015-08-09,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Sunchales,0118,ALIANZA FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES,agrupacion,129,NO DECLARADO,xlsx_votos_por_localidad
2015,PASO,2015-08-09,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Sunchales,0118,ALIANZA FRENTE PARA LA VICTORIA,agrupacion,3469,NO DECLARADO,xlsx_votos_por_localidad
2015,PASO,2015-08-09,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Sunchales,0118,ALIANZA FRENTE POPULAR,agrupacion,20,NO DECLARADO,xlsx_votos_por_localidad
2015,PASO,2015-08-09,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Sunchales,0118,ALIANZA PROGRESISTAS,agrupacion,1054,NO DECLARADO,xlsx_votos_por_localidad
2015,PASO,2015-08-09,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Sunchales,0118,ALIANZA UNIDOS POR UNA NUEVA ALTERNATIVA (UNA),agrupacion,2523,NO DECLARADO,xlsx_votos_por_localidad
2015,PASO,2015-08-09,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Sunchales,0118,EN BLANCO,blancos,563,NO DECLARADO,xlsx_votos_por_localidad
2015,PASO,2015-08-09,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Sunchales,0118,IMPUGNADO,impugnados,0,NO DECLARADO,xlsx_votos_por_localidad
2015,PASO,2015-08-09,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Sunchales,0118,MOVIMIENTO AL SOCIALISMO,agrupacion,36,NO DECLARADO,xlsx_votos_por_localidad
2015,PASO,2015-08-09,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Sunchales,0118,MOVIMIENTO DE ACCION VECINAL,agrupacion,21,NO DECLARADO,xlsx_votos_por_localidad
2015,PASO,2015-08-09,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Sunchales,0118,MST - NUEVA IZQUIERDA,agrupacion,18,NO DECLARADO,xlsx_votos_por_localidad
2015,PASO,2015-08-09,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Sunchales,0118,NULO,nulos,279,NO DECLARADO,xlsx_votos_por_localidad
2015,PASO,2015-08-09,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Sunchales,0118,PARTIDO POPULAR,agrupacion,30,NO DECLARADO,xlsx_votos_por_localidad
2015,PASO,2015-08-09,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Sunchales,0118,POSITIVO,positivo,12262,NO DECLARADO,xlsx_votos_por_localidad
2015,PASO,2015-08-09,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Sunchales,0118,RECURRIDO,recurridos,0,NO DECLARADO,xlsx_votos_por_localidad
2015,PASO,2015-08-09,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Zenón Pereyra,0138,ALIANZA CAMBIEMOS,agrupacion,404,NO DECLARADO,xlsx_votos_por_localidad
2015,PASO,2015-08-09,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Zenón Pereyra,0138,ALIANZA COMPROMISO FEDERAL,agrupacion,39,NO DECLARADO,xlsx_votos_por_localidad
2015,PASO,2015-08-09,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Zenón Pereyra,0138,ALIANZA FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES,agrupacion,17,NO DECLARADO,xlsx_votos_por_localidad
2015,PASO,2015-08-09,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Zenón Pereyra,0138,ALIANZA FRENTE PARA LA VICTORIA,agrupacion,174,NO DECLARADO,xlsx_votos_por_localidad
2015,PASO,2015-08-09,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Zenón Pereyra,0138,ALIANZA FRENTE POPULAR,agrupacion,1,NO DECLARADO,xlsx_votos_por_localidad
2015,PASO,2015-08-09,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Zenón Pereyra,0138,ALIANZA PROGRESISTAS,agrupacion,68,NO DECLARADO,xlsx_votos_por_localidad
2015,PASO,2015-08-09,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Zenón Pereyra,0138,ALIANZA UNIDOS POR UNA NUEVA ALTERNATIVA (UNA),agrupacion,237,NO DECLARADO,xlsx_votos_por_localidad
2015,PASO,2015-08-09,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Zenón Pereyra,0138,EN BLANCO,blancos,52,NO DECLARADO,xlsx_votos_por_localidad
2015,PASO,2015-08-09,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Zenón Pereyra,0138,IMPUGNADO,impugnados,0,NO DECLARADO,xlsx_votos_por_localidad
2015,PASO,2015-08-09,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Zenón Pereyra,0138,MOVIMIENTO AL SOCIALISMO,agrupacion,2,NO DECLARADO,xlsx_votos_por_localidad
2015,PASO,2015-08-09,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Zenón Pereyra,0138,MOVIMIENTO DE ACCION VECINAL,agrupacion,1,NO DECLARADO,xlsx_votos_por_localidad
2015,PASO,2015-08-09,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Zenón Pereyra,0138,MST - NUEVA IZQUIERDA,agrupacion,0,NO DECLARADO,xlsx_votos_por_localidad
2015,PASO,2015-08-09,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Zenón Pereyra,0138,NULO,nulos,13,NO DECLARADO,xlsx_votos_por_localidad
2015,PASO,2015-08-09,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Zenón Pereyra,0138,PARTIDO POPULAR,agrupacion,1,NO DECLARADO,xlsx_votos_por_localidad
2015,PASO,2015-08-09,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Zenón Pereyra,0138,POSITIVO,positivo,944,NO DECLARADO,xlsx_votos_por_localidad
2015,PASO,2015-08-09,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Zenón Pereyra,0138,RECURRIDO,recurridos,0,NO DECLARADO,xlsx_votos_por_localidad
2015,PASO,2015-08-09,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Esperanza,0055,ALIANZA CAMBIEMOS,agrupacion,8800,NO DECLARADO,xlsx_votos_por_localidad
2015,PASO,2015-08-09,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Esperanza,0055,ALIANZA COMPROMISO FEDERAL,agrupacion,785,NO DECLARADO,xlsx_votos_por_localidad
2015,PASO,2015-08-09,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Esperanza,0055,ALIANZA FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES,agrupacion,301,NO DECLARADO,xlsx_votos_por_localidad
2015,PASO,2015-08-09,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Esperanza,0055,ALIANZA FRENTE PARA LA VICTORIA,agrupacion,5410,NO DECLARADO,xlsx_votos_por_localidad
2015,PASO,2015-08-09,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Esperanza,0055,ALIANZA FRENTE POPULAR,agrupacion,52,NO DECLARADO,xlsx_votos_por_localidad
2015,PASO,2015-08-09,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Esperanza,0055,ALIANZA PROGRESISTAS,agrupacion,1106,NO DECLARADO,xlsx_votos_por_localidad
2015,PASO,2015-08-09,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Esperanza,0055,ALIANZA UNIDOS POR UNA NUEVA ALTERNATIVA (UNA),agrupacion,5569,NO DECLARADO,xlsx_votos_por_localidad
2015,PASO,2015-08-09,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Esperanza,0055,EN BLANCO,blancos,1386,NO DECLARADO,xlsx_votos_por_localidad
2015,PASO,2015-08-09,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Esperanza,0055,IMPUGNADO,impugnados,0,NO DECLARADO,xlsx_votos_por_localidad
2015,PASO,2015-08-09,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Esperanza,0055,MOVIMIENTO AL SOCIALISMO,agrupacion,93,NO DECLARADO,xlsx_votos_por_localidad
2015,PASO,2015-08-09,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Esperanza,0055,MOVIMIENTO DE ACCION VECINAL,agrupacion,27,NO DECLARADO,xlsx_votos_por_localidad
2015,PASO,2015-08-09,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Esperanza,0055,MST - NUEVA IZQUIERDA,agrupacion,54,NO DECLARADO,xlsx_votos_por_localidad
2015,PASO,2015-08-09,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Esperanza,0055,NULO,nulos,650,NO DECLARADO,xlsx_votos_por_localidad
2015,PASO,2015-08-09,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Esperanza,0055,PARTIDO POPULAR,agrupacion,121,NO DECLARADO,xlsx_votos_por_localidad
2015,PASO,2015-08-09,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Esperanza,0055,POSITIVO,positivo,22318,NO DECLARADO,xlsx_votos_por_localidad
2015,PASO,2015-08-09,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Esperanza,0055,RECURRIDO,recurridos,0,NO DECLARADO,xlsx_votos_por_localidad
2015,PASO,2015-08-09,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Felicia,0060,ALIANZA CAMBIEMOS,agrupacion,708,NO DECLARADO,xlsx_votos_por_localidad
2015,PASO,2015-08-09,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Felicia,0060,ALIANZA COMPROMISO FEDERAL,agrupacion,49,NO DECLARADO,xlsx_votos_por_localidad
2015,PASO,2015-08-09,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Felicia,0060,ALIANZA FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES,agrupacion,10,NO DECLARADO,xlsx_votos_por_localidad
2015,PASO,2015-08-09,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Felicia,0060,ALIANZA FRENTE PARA LA VICTORIA,agrupacion,223,NO DECLARADO,xlsx_votos_por_localidad
2015,PASO,2015-08-09,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Felicia,0060,ALIANZA FRENTE POPULAR,agrupacion,1,NO DECLARADO,xlsx_votos_por_localidad
2015,PASO,2015-08-09,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Felicia,0060,ALIANZA PROGRESISTAS,agrupacion,48,NO DECLARADO,xlsx_votos_por_localidad
2015,PASO,2015-08-09,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Felicia,0060,ALIANZA UNIDOS POR UNA NUEVA ALTERNATIVA (UNA),agrupacion,252,NO DECLARADO,xlsx_votos_por_localidad
2015,PASO,2015-08-09,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Felicia,0060,EN BLANCO,blancos,123,NO DECLARADO,xlsx_votos_por_localidad
2015,PASO,2015-08-09,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Felicia,0060,IMPUGNADO,impugnados,0,NO DECLARADO,xlsx_votos_por_localidad
2015,PASO,2015-08-09,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Felicia,0060,MOVIMIENTO AL SOCIALISMO,agrupacion,10,NO DECLARADO,xlsx_votos_por_localidad
2015,PASO,2015-08-09,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Felicia,0060,MOVIMIENTO DE ACCION VECINAL,agrupacion,1,NO DECLARADO,xlsx_votos_por_localidad
2015,PASO,2015-08-09,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Felicia,0060,MST - NUEVA IZQUIERDA,agrupacion,0,NO DECLARADO,xlsx_votos_por_localidad
2015,PASO,2015-08-09,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Felicia,0060,NULO,nulos,10,NO DECLARADO,xlsx_votos_por_localidad
2015,PASO,2015-08-09,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Felicia,0060,PARTIDO POPULAR,agrupacion,6,NO DECLARADO,xlsx_votos_por_localidad
2015,PASO,2015-08-09,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Felicia,0060,POSITIVO,positivo,1308,NO DECLARADO,xlsx_votos_por_localidad
2015,PASO,2015-08-09,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Felicia,0060,RECURRIDO,recurridos,0,NO DECLARADO,xlsx_votos_por_localidad
2015,PASO,2015-08-09,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Franck,0053,ALIANZA CAMBIEMOS,agrupacion,1584,NO DECLARADO,xlsx_votos_por_localidad
2015,PASO,2015-08-09,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Franck,0053,ALIANZA COMPROMISO FEDERAL,agrupacion,115,NO DECLARADO,xlsx_votos_por_localidad
2015,PASO,2015-08-09,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Franck,0053,ALIANZA FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES,agrupacion,45,NO DECLARADO,xlsx_votos_por_localidad
2015,PASO,2015-08-09,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Franck,0053,ALIANZA FRENTE PARA LA VICTORIA,agrupacion,516,NO DECLARADO,xlsx_votos_por_localidad
2015,PASO,2015-08-09,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Franck,0053,ALIANZA FRENTE POPULAR,agrupacion,3,NO DECLARADO,xlsx_votos_por_localidad
2015,PASO,2015-08-09,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Franck,0053,ALIANZA PROGRESISTAS,agrupacion,136,NO DECLARADO,xlsx_votos_por_localidad
2015,PASO,2015-08-09,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Franck,0053,ALIANZA UNIDOS POR UNA NUEVA ALTERNATIVA (UNA),agrupacion,922,NO DECLARADO,xlsx_votos_por_localidad
2015,PASO,2015-08-09,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Franck,0053,EN BLANCO,blancos,316,NO DECLARADO,xlsx_votos_por_localidad
2015,PASO,2015-08-09,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Franck,0053,IMPUGNADO,impugnados,0,NO DECLARADO,xlsx_votos_por_localidad
2015,PASO,2015-08-09,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Franck,0053,MOVIMIENTO AL SOCIALISMO,agrupacion,15,NO DECLARADO,xlsx_votos_por_localidad
2015,PASO,2015-08-09,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Franck,0053,MOVIMIENTO DE ACCION VECINAL,agrupacion,6,NO DECLARADO,xlsx_votos_por_localidad
2015,PASO,2015-08-09,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Franck,0053,MST - NUEVA IZQUIERDA,agrupacion,6,NO DECLARADO,xlsx_votos_por_localidad
2015,PASO,2015-08-09,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Franck,0053,NULO,nulos,41,NO DECLARADO,xlsx_votos_por_localidad
2015,PASO,2015-08-09,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Franck,0053,PARTIDO POPULAR,agrupacion,10,NO DECLARADO,xlsx_votos_por_localidad
2015,PASO,2015-08-09,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Franck,0053,POSITIVO,positivo,3358,NO DECLARADO,xlsx_votos_por_localidad
2015,PASO,2015-08-09,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Franck,0053,RECURRIDO,recurridos,0,NO DECLARADO,xlsx_votos_por_localidad
2015,PASO,2015-08-09,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Humboldt,0056,ALIANZA CAMBIEMOS,agrupacion,1311,NO DECLARADO,xlsx_votos_por_localidad
2015,PASO,2015-08-09,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Humboldt,0056,ALIANZA COMPROMISO FEDERAL,agrupacion,100,NO DECLARADO,xlsx_votos_por_localidad
2015,PASO,2015-08-09,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Humboldt,0056,ALIANZA FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES,agrupacion,39,NO DECLARADO,xlsx_votos_por_localidad
2015,PASO,2015-08-09,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Humboldt,0056,ALIANZA FRENTE PARA LA VICTORIA,agrupacion,581,NO DECLARADO,xlsx_votos_por_localidad
2015,PASO,2015-08-09,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Humboldt,0056,ALIANZA FRENTE POPULAR,agrupacion,8,NO DECLARADO,xlsx_votos_por_localidad
2015,PASO,2015-08-09,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Humboldt,0056,ALIANZA PROGRESISTAS,agrupacion,114,NO DECLARADO,xlsx_votos_por_localidad
2015,PASO,2015-08-09,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Humboldt,0056,ALIANZA UNIDOS POR UNA NUEVA ALTERNATIVA (UNA),agrupacion,651,NO DECLARADO,xlsx_votos_por_localidad
2015,PASO,2015-08-09,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Humboldt,0056,EN BLANCO,blancos,216,NO DECLARADO,xlsx_votos_por_localidad
2015,PASO,2015-08-09,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Humboldt,0056,IMPUGNADO,impugnados,0,NO DECLARADO,xlsx_votos_por_localidad
2015,PASO,2015-08-09,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Humboldt,0056,MOVIMIENTO AL SOCIALISMO,agrupacion,11,NO DECLARADO,xlsx_votos_por_localidad
2015,PASO,2015-08-09,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Humboldt,0056,MOVIMIENTO DE ACCION VECINAL,agrupacion,5,NO DECLARADO,xlsx_votos_por_localidad
2015,PASO,2015-08-09,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Humboldt,0056,MST - NUEVA IZQUIERDA,agrupacion,1,NO DECLARADO,xlsx_votos_por_localidad
2015,PASO,2015-08-09,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Humboldt,0056,NULO,nulos,20,NO DECLARADO,xlsx_votos_por_localidad
2015,PASO,2015-08-09,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Humboldt,0056,PARTIDO POPULAR,agrupacion,11,NO DECLARADO,xlsx_votos_por_localidad
2015,PASO,2015-08-09,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Humboldt,0056,POSITIVO,positivo,2832,NO DECLARADO,xlsx_votos_por_localidad
2015,PASO,2015-08-09,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Humboldt,0056,RECURRIDO,recurridos,0,NO DECLARADO,xlsx_votos_por_localidad
2015,PASO,2015-08-09,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Pilar,0057,ALIANZA CAMBIEMOS,agrupacion,955,NO DECLARADO,xlsx_votos_por_localidad
2015,PASO,2015-08-09,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Pilar,0057,ALIANZA COMPROMISO FEDERAL,agrupacion,58,NO DECLARADO,xlsx_votos_por_localidad
2015,PASO,2015-08-09,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Pilar,0057,ALIANZA FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES,agrupacion,41,NO DECLARADO,xlsx_votos_por_localidad
2015,PASO,2015-08-09,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Pilar,0057,ALIANZA FRENTE PARA LA VICTORIA,agrupacion,820,NO DECLARADO,xlsx_votos_por_localidad
2015,PASO,2015-08-09,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Pilar,0057,ALIANZA FRENTE POPULAR,agrupacion,3,NO DECLARADO,xlsx_votos_por_localidad
2015,PASO,2015-08-09,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Pilar,0057,ALIANZA PROGRESISTAS,agrupacion,73,NO DECLARADO,xlsx_votos_por_localidad
2015,PASO,2015-08-09,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Pilar,0057,ALIANZA UNIDOS POR UNA NUEVA ALTERNATIVA (UNA),agrupacion,621,NO DECLARADO,xlsx_votos_por_localidad
2015,PASO,2015-08-09,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Pilar,0057,EN BLANCO,blancos,192,NO DECLARADO,xlsx_votos_por_localidad
2015,PASO,2015-08-09,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Pilar,0057,IMPUGNADO,impugnados,0,NO DECLARADO,xlsx_votos_por_localidad
2015,PASO,2015-08-09,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Pilar,0057,MOVIMIENTO AL SOCIALISMO,agrupacion,10,NO DECLARADO,xlsx_votos_por_localidad
2015,PASO,2015-08-09,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Pilar,0057,MOVIMIENTO DE ACCION VECINAL,agrupacion,3,NO DECLARADO,xlsx_votos_por_localidad
2015,PASO,2015-08-09,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Pilar,0057,MST - NUEVA IZQUIERDA,agrupacion,7,NO DECLARADO,xlsx_votos_por_localidad
2015,PASO,2015-08-09,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Pilar,0057,NULO,nulos,12,NO DECLARADO,xlsx_votos_por_localidad
2015,PASO,2015-08-09,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Pilar,0057,PARTIDO POPULAR,agrupacion,9,NO DECLARADO,xlsx_votos_por_localidad
2015,PASO,2015-08-09,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Pilar,0057,POSITIVO,positivo,2600,NO DECLARADO,xlsx_votos_por_localidad
2015,PASO,2015-08-09,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Pilar,0057,RECURRIDO,recurridos,0,NO DECLARADO,xlsx_votos_por_localidad
2015,PASO,2015-08-09,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Progreso,0063,ALIANZA CAMBIEMOS,agrupacion,813,NO DECLARADO,xlsx_votos_por_localidad
2015,PASO,2015-08-09,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Progreso,0063,ALIANZA COMPROMISO FEDERAL,agrupacion,32,NO DECLARADO,xlsx_votos_por_localidad
2015,PASO,2015-08-09,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Progreso,0063,ALIANZA FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES,agrupacion,18,NO DECLARADO,xlsx_votos_por_localidad
2015,PASO,2015-08-09,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Progreso,0063,ALIANZA FRENTE PARA LA VICTORIA,agrupacion,236,NO DECLARADO,xlsx_votos_por_localidad
2015,PASO,2015-08-09,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Progreso,0063,ALIANZA FRENTE POPULAR,agrupacion,2,NO DECLARADO,xlsx_votos_por_localidad
2015,PASO,2015-08-09,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Progreso,0063,ALIANZA PROGRESISTAS,agrupacion,46,NO DECLARADO,xlsx_votos_por_localidad
2015,PASO,2015-08-09,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Progreso,0063,ALIANZA UNIDOS POR UNA NUEVA ALTERNATIVA (UNA),agrupacion,290,NO DECLARADO,xlsx_votos_por_localidad
2015,PASO,2015-08-09,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Progreso,0063,EN BLANCO,blancos,88,NO DECLARADO,xlsx_votos_por_localidad
2015,PASO,2015-08-09,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Progreso,0063,IMPUGNADO,impugnados,0,NO DECLARADO,xlsx_votos_por_localidad
2015,PASO,2015-08-09,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Progreso,0063,MOVIMIENTO AL SOCIALISMO,agrupacion,5,NO DECLARADO,xlsx_votos_por_localidad
2015,PASO,2015-08-09,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Progreso,0063,MOVIMIENTO DE ACCION VECINAL,agrupacion,1,NO DECLARADO,xlsx_votos_por_localidad
2015,PASO,2015-08-09,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Progreso,0063,MST - NUEVA IZQUIERDA,agrupacion,2,NO DECLARADO,xlsx_votos_por_localidad
2015,PASO,2015-08-09,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Progreso,0063,NULO,nulos,26,NO DECLARADO,xlsx_votos_por_localidad
2015,PASO,2015-08-09,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Progreso,0063,PARTIDO POPULAR,agrupacion,6,NO DECLARADO,xlsx_votos_por_localidad
