anio,instancia,fecha,cargo,distrito_id,distrito,seccion,localidad,circuito_id,agrupacion,tipo_registro,votos,archivo_origen
2015,GENERAL,2015-10-25,PRESIDENTE Y VICE,21,Santa Fe,San Martín,El Trébol,0165,POSITIVO,positivo,7565,2015_GENERAL_DIST21_santafe_presidente.xlsx
2015,GENERAL,2015-10-25,PRESIDENTE Y VICE,21,Santa Fe,San Martín,María Susana,0166,EN BLANCO,blancos,54,2015_GENERAL_DIST21_santafe_presidente.xlsx
2015,GENERAL,2015-10-25,PRESIDENTE Y VICE,21,Santa Fe,San Martín,María Susana,0166,NULO,nulos,37,2015_GENERAL_DIST21_santafe_presidente.xlsx
2015,GENERAL,2015-10-25,PRESIDENTE Y VICE,21,Santa Fe,San Martín,María Susana,0166,IMPUGNADO,impugnados,0,2015_GENERAL_DIST21_santafe_presidente.xlsx
2015,GENERAL,2015-10-25,PRESIDENTE Y VICE,21,Santa Fe,San Martín,María Susana,0166,RECURRIDO,recurridos,0,2015_GENERAL_DIST21_santafe_presidente.xlsx
2015,GENERAL,2015-10-25,PRESIDENTE Y VICE,21,Santa Fe,San Martín,María Susana,0166,POSITIVO,positivo,2263,2015_GENERAL_DIST21_santafe_presidente.xlsx
2015,GENERAL,2015-10-25,PRESIDENTE Y VICE,21,Santa Fe,San Martín,Piamonte,0164,EN BLANCO,blancos,63,2015_GENERAL_DIST21_santafe_presidente.xlsx
2015,GENERAL,2015-10-25,PRESIDENTE Y VICE,21,Santa Fe,San Martín,Piamonte,0164,NULO,nulos,16,2015_GENERAL_DIST21_santafe_presidente.xlsx
2015,GENERAL,2015-10-25,PRESIDENTE Y VICE,21,Santa Fe,San Martín,Piamonte,0164,IMPUGNADO,impugnados,0,2015_GENERAL_DIST21_santafe_presidente.xlsx
2015,GENERAL,2015-10-25,PRESIDENTE Y VICE,21,Santa Fe,San Martín,Piamonte,0164,RECURRIDO,recurridos,0,2015_GENERAL_DIST21_santafe_presidente.xlsx
2015,GENERAL,2015-10-25,PRESIDENTE Y VICE,21,Santa Fe,San Martín,Piamonte,0164,POSITIVO,positivo,2111,2015_GENERAL_DIST21_santafe_presidente.xlsx
2015,GENERAL,2015-10-25,PRESIDENTE Y VICE,21,Santa Fe,San Martín,San Jorge,0158,EN BLANCO,blancos,274,2015_GENERAL_DIST21_santafe_presidente.xlsx
2015,GENERAL,2015-10-25,PRESIDENTE Y VICE,21,Santa Fe,San Martín,San Jorge,0158,NULO,nulos,148,2015_GENERAL_DIST21_santafe_presidente.xlsx
2015,GENERAL,2015-10-25,PRESIDENTE Y VICE,21,Santa Fe,San Martín,San Jorge,0158,IMPUGNADO,impugnados,0,2015_GENERAL_DIST21_santafe_presidente.xlsx
2015,GENERAL,2015-10-25,PRESIDENTE Y VICE,21,Santa Fe,San Martín,San Jorge,0158,RECURRIDO,recurridos,1,2015_GENERAL_DIST21_santafe_presidente.xlsx
2015,GENERAL,2015-10-25,PRESIDENTE Y VICE,21,Santa Fe,San Martín,San Jorge,0158,POSITIVO,positivo,11760,2015_GENERAL_DIST21_santafe_presidente.xlsx
2015,GENERAL,2015-10-25,PRESIDENTE Y VICE,21,Santa Fe,San Martín,San Martín de las Escobas,0156,EN BLANCO,blancos,47,2015_GENERAL_DIST21_santafe_presidente.xlsx
2015,GENERAL,2015-10-25,PRESIDENTE Y VICE,21,Santa Fe,San Martín,San Martín de las Escobas,0156,NULO,nulos,6,2015_GENERAL_DIST21_santafe_presidente.xlsx
2015,GENERAL,2015-10-25,PRESIDENTE Y VICE,21,Santa Fe,San Martín,San Martín de las Escobas,0156,IMPUGNADO,impugnados,0,2015_GENERAL_DIST21_santafe_presidente.xlsx
2015,GENERAL,2015-10-25,PRESIDENTE Y VICE,21,Santa Fe,San Martín,San Martín de las Escobas,0156,RECURRIDO,recurridos,0,2015_GENERAL_DIST21_santafe_presidente.xlsx
2015,GENERAL,2015-10-25,PRESIDENTE Y VICE,21,Santa Fe,San Martín,San Martín de las Escobas,0156,POSITIVO,positivo,1828,2015_GENERAL_DIST21_santafe_presidente.xlsx
2015,GENERAL,2015-10-25,PRESIDENTE Y VICE,21,Santa Fe,San Martín,Sastre y Ortiz,0155,EN BLANCO,blancos,74,2015_GENERAL_DIST21_santafe_presidente.xlsx
2015,GENERAL,2015-10-25,PRESIDENTE Y VICE,21,Santa Fe,San Martín,Sastre y Ortiz,0155,NULO,nulos,39,2015_GENERAL_DIST21_santafe_presidente.xlsx
2015,GENERAL,2015-10-25,PRESIDENTE Y VICE,21,Santa Fe,San Martín,Sastre y Ortiz,0155,IMPUGNADO,impugnados,0,2015_GENERAL_DIST21_santafe_presidente.xlsx
2015,GENERAL,2015-10-25,PRESIDENTE Y VICE,21,Santa Fe,San Martín,Sastre y Ortiz,0155,RECURRIDO,recurridos,0,2015_GENERAL_DIST21_santafe_presidente.xlsx
2015,GENERAL,2015-10-25,PRESIDENTE Y VICE,21,Santa Fe,San Martín,Sastre y Ortiz,0155,POSITIVO,positivo,3741,2015_GENERAL_DIST21_santafe_presidente.xlsx
2019,GENERAL,2019-10-27,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Ataliva,0121,JUNTOS POR EL CAMBIO,agrupacion,871,2019_GENERAL_DIST21_santafe_presidente.xlsx
2019,GENERAL,2019-10-27,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Ataliva,0121,FRENTE DE TODOS,agrupacion,351,2019_GENERAL_DIST21_santafe_presidente.xlsx
2019,GENERAL,2019-10-27,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Ataliva,0121,CONSENSO FEDERAL,agrupacion,77,2019_GENERAL_DIST21_santafe_presidente.xlsx
2019,GENERAL,2019-10-27,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Ataliva,0121,FRENTE NOS,agrupacion,19,2019_GENERAL_DIST21_santafe_presidente.xlsx
2019,GENERAL,2019-10-27,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Ataliva,0121,UNITE POR LA LIBERTAD Y LA DIGNIDAD,agrupacion,17,2019_GENERAL_DIST21_santafe_presidente.xlsx
2019,GENERAL,2019-10-27,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Ataliva,0121,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,agrupacion,12,2019_GENERAL_DIST21_santafe_presidente.xlsx
2019,GENERAL,2019-10-27,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Colonia Aldao,0120,JUNTOS POR EL CAMBIO,agrupacion,742,2019_GENERAL_DIST21_santafe_presidente.xlsx
2019,GENERAL,2019-10-27,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Colonia Aldao,0120,FRENTE DE TODOS,agrupacion,453,2019_GENERAL_DIST21_santafe_presidente.xlsx
2019,GENERAL,2019-10-27,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Colonia Aldao,0120,CONSENSO FEDERAL,agrupacion,59,2019_GENERAL_DIST21_santafe_presidente.xlsx
2019,GENERAL,2019-10-27,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Colonia Aldao,0120,UNITE POR LA LIBERTAD Y LA DIGNIDAD,agrupacion,16,2019_GENERAL_DIST21_santafe_presidente.xlsx
2019,GENERAL,2019-10-27,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Colonia Aldao,0120,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,agrupacion,9,2019_GENERAL_DIST21_santafe_presidente.xlsx
2019,GENERAL,2019-10-27,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Colonia Aldao,0120,FRENTE NOS,agrupacion,5,2019_GENERAL_DIST21_santafe_presidente.xlsx
2019,GENERAL,2019-10-27,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Frontera,0134A,FRENTE DE TODOS,agrupacion,2625,2019_GENERAL_DIST21_santafe_presidente.xlsx
2019,GENERAL,2019-10-27,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Frontera,0134A,JUNTOS POR EL CAMBIO,agrupacion,1938,2019_GENERAL_DIST21_santafe_presidente.xlsx
2019,GENERAL,2019-10-27,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Frontera,0134A,CONSENSO FEDERAL,agrupacion,413,2019_GENERAL_DIST21_santafe_presidente.xlsx
2019,GENERAL,2019-10-27,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Frontera,0134A,FRENTE NOS,agrupacion,100,2019_GENERAL_DIST21_santafe_presidente.xlsx
2019,GENERAL,2019-10-27,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Frontera,0134A,UNITE POR LA LIBERTAD Y LA DIGNIDAD,agrupacion,75,2019_GENERAL_DIST21_santafe_presidente.xlsx
2019,GENERAL,2019-10-27,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Frontera,0134A,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,agrupacion,57,2019_GENERAL_DIST21_santafe_presidente.xlsx
2019,GENERAL,2019-10-27,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Humberto Primo,0117,JUNTOS POR EL CAMBIO,agrupacion,2427,2019_GENERAL_DIST21_santafe_presidente.xlsx
2019,GENERAL,2019-10-27,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Humberto Primo,0117,FRENTE DE TODOS,agrupacion,902,2019_GENERAL_DIST21_santafe_presidente.xlsx
2019,GENERAL,2019-10-27,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Humberto Primo,0117,CONSENSO FEDERAL,agrupacion,165,2019_GENERAL_DIST21_santafe_presidente.xlsx
2019,GENERAL,2019-10-27,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Humberto Primo,0117,UNITE POR LA LIBERTAD Y LA DIGNIDAD,agrupacion,44,2019_GENERAL_DIST21_santafe_presidente.xlsx
2019,GENERAL,2019-10-27,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Humberto Primo,0117,FRENTE NOS,agrupacion,25,2019_GENERAL_DIST21_santafe_presidente.xlsx
2019,GENERAL,2019-10-27,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Humberto Primo,0117,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,agrupacion,20,2019_GENERAL_DIST21_santafe_presidente.xlsx
2019,GENERAL,2019-10-27,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Josefina,0134,JUNTOS POR EL CAMBIO,agrupacion,355,2019_GENERAL_DIST21_santafe_presidente.xlsx
2019,GENERAL,2019-10-27,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Josefina,0134,FRENTE DE TODOS,agrupacion,160,2019_GENERAL_DIST21_santafe_presidente.xlsx
2019,GENERAL,2019-10-27,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Josefina,0134,CONSENSO FEDERAL,agrupacion,62,2019_GENERAL_DIST21_santafe_presidente.xlsx
2019,GENERAL,2019-10-27,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Josefina,0134,UNITE POR LA LIBERTAD Y LA DIGNIDAD,agrupacion,8,2019_GENERAL_DIST21_santafe_presidente.xlsx
2019,GENERAL,2019-10-27,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Josefina,0134,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,agrupacion,5,2019_GENERAL_DIST21_santafe_presidente.xlsx
2019,GENERAL,2019-10-27,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Josefina,0134,FRENTE NOS,agrupacion,4,2019_GENERAL_DIST21_santafe_presidente.xlsx
2019,GENERAL,2019-10-27,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Lehmann,0123,JUNTOS POR EL CAMBIO,agrupacion,1181,2019_GENERAL_DIST21_santafe_presidente.xlsx
2019,GENERAL,2019-10-27,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Lehmann,0123,FRENTE DE TODOS,agrupacion,633,2019_GENERAL_DIST21_santafe_presidente.xlsx
2019,GENERAL,2019-10-27,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Lehmann,0123,CONSENSO FEDERAL,agrupacion,151,2019_GENERAL_DIST21_santafe_presidente.xlsx
2019,GENERAL,2019-10-27,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Lehmann,0123,UNITE POR LA LIBERTAD Y LA DIGNIDAD,agrupacion,31,2019_GENERAL_DIST21_santafe_presidente.xlsx
2019,GENERAL,2019-10-27,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Lehmann,0123,FRENTE NOS,agrupacion,25,2019_GENERAL_DIST21_santafe_presidente.xlsx
2019,GENERAL,2019-10-27,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Lehmann,0123,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,agrupacion,18,2019_GENERAL_DIST21_santafe_presidente.xlsx
2019,GENERAL,2019-10-27,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,María Juana,0140,JUNTOS POR EL CAMBIO,agrupacion,1587,2019_GENERAL_DIST21_santafe_presidente.xlsx
2019,GENERAL,2019-10-27,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,María Juana,0140,FRENTE DE TODOS,agrupacion,1193,2019_GENERAL_DIST21_santafe_presidente.xlsx
2019,GENERAL,2019-10-27,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,María Juana,0140,CONSENSO FEDERAL,agrupacion,347,2019_GENERAL_DIST21_santafe_presidente.xlsx
2019,GENERAL,2019-10-27,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,María Juana,0140,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,agrupacion,177,2019_GENERAL_DIST21_santafe_presidente.xlsx
2019,GENERAL,2019-10-27,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,María Juana,0140,UNITE POR LA LIBERTAD Y LA DIGNIDAD,agrupacion,55,2019_GENERAL_DIST21_santafe_presidente.xlsx
2019,GENERAL,2019-10-27,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,María Juana,0140,FRENTE NOS,agrupacion,41,2019_GENERAL_DIST21_santafe_presidente.xlsx
2019,GENERAL,2019-10-27,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Ramona,0124,JUNTOS POR EL CAMBIO,agrupacion,798,2019_GENERAL_DIST21_santafe_presidente.xlsx
2019,GENERAL,2019-10-27,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Ramona,0124,FRENTE DE TODOS,agrupacion,367,2019_GENERAL_DIST21_santafe_presidente.xlsx
2019,GENERAL,2019-10-27,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Ramona,0124,CONSENSO FEDERAL,agrupacion,99,2019_GENERAL_DIST21_santafe_presidente.xlsx
2019,GENERAL,2019-10-27,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Ramona,0124,UNITE POR LA LIBERTAD Y LA DIGNIDAD,agrupacion,23,2019_GENERAL_DIST21_santafe_presidente.xlsx
2019,GENERAL,2019-10-27,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Ramona,0124,FRENTE NOS,agrupacion,10,2019_GENERAL_DIST21_santafe_presidente.xlsx
2019,GENERAL,2019-10-27,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Ramona,0124,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,agrupacion,9,2019_GENERAL_DIST21_santafe_presidente.xlsx
2019,GENERAL,2019-10-27,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,San Vicente,0142,JUNTOS POR EL CAMBIO,agrupacion,2208,2019_GENERAL_DIST21_santafe_presidente.xlsx
2019,GENERAL,2019-10-27,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,San Vicente,0142,FRENTE DE TODOS,agrupacion,1311,2019_GENERAL_DIST21_santafe_presidente.xlsx
2019,GENERAL,2019-10-27,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,San Vicente,0142,CONSENSO FEDERAL,agrupacion,330,2019_GENERAL_DIST21_santafe_presidente.xlsx
2019,GENERAL,2019-10-27,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,San Vicente,0142,UNITE POR LA LIBERTAD Y LA DIGNIDAD,agrupacion,104,2019_GENERAL_DIST21_santafe_presidente.xlsx
2019,GENERAL,2019-10-27,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,San Vicente,0142,FRENTE NOS,agrupacion,50,2019_GENERAL_DIST21_santafe_presidente.xlsx
2019,GENERAL,2019-10-27,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,San Vicente,0142,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,agrupacion,46,2019_GENERAL_DIST21_santafe_presidente.xlsx
2019,GENERAL,2019-10-27,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Santa Clara de Saguier,0130,JUNTOS POR EL CAMBIO,agrupacion,764,2019_GENERAL_DIST21_santafe_presidente.xlsx
2019,GENERAL,2019-10-27,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Santa Clara de Saguier,0130,FRENTE DE TODOS,agrupacion,442,2019_GENERAL_DIST21_santafe_presidente.xlsx
2019,GENERAL,2019-10-27,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Santa Clara de Saguier,0130,CONSENSO FEDERAL,agrupacion,89,2019_GENERAL_DIST21_santafe_presidente.xlsx
2019,GENERAL,2019-10-27,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Santa Clara de Saguier,0130,UNITE POR LA LIBERTAD Y LA DIGNIDAD,agrupacion,32,2019_GENERAL_DIST21_santafe_presidente.xlsx
2019,GENERAL,2019-10-27,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Santa Clara de Saguier,0130,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,agrupacion,20,2019_GENERAL_DIST21_santafe_presidente.xlsx
2019,GENERAL,2019-10-27,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Santa Clara de Saguier,0130,FRENTE NOS,agrupacion,16,2019_GENERAL_DIST21_santafe_presidente.xlsx
2019,GENERAL,2019-10-27,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Sunchales,0118,JUNTOS POR EL CAMBIO,agrupacion,8303,2019_GENERAL_DIST21_santafe_presidente.xlsx
2019,GENERAL,2019-10-27,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Sunchales,0118,FRENTE DE TODOS,agrupacion,5168,2019_GENERAL_DIST21_santafe_presidente.xlsx
2019,GENERAL,2019-10-27,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Sunchales,0118,CONSENSO FEDERAL,agrupacion,1052,2019_GENERAL_DIST21_santafe_presidente.xlsx
2019,GENERAL,2019-10-27,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Sunchales,0118,UNITE POR LA LIBERTAD Y LA DIGNIDAD,agrupacion,257,2019_GENERAL_DIST21_santafe_presidente.xlsx
2019,GENERAL,2019-10-27,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Sunchales,0118,FRENTE NOS,agrupacion,169,2019_GENERAL_DIST21_santafe_presidente.xlsx
2019,GENERAL,2019-10-27,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Sunchales,0118,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,agrupacion,147,2019_GENERAL_DIST21_santafe_presidente.xlsx
2019,GENERAL,2019-10-27,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Zenón Pereyra,0138,JUNTOS POR EL CAMBIO,agrupacion,782,2019_GENERAL_DIST21_santafe_presidente.xlsx
2019,GENERAL,2019-10-27,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Zenón Pereyra,0138,FRENTE DE TODOS,agrupacion,328,2019_GENERAL_DIST21_santafe_presidente.xlsx
2019,GENERAL,2019-10-27,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Zenón Pereyra,0138,CONSENSO FEDERAL,agrupacion,69,2019_GENERAL_DIST21_santafe_presidente.xlsx
2019,GENERAL,2019-10-27,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Zenón Pereyra,0138,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,agrupacion,12,2019_GENERAL_DIST21_santafe_presidente.xlsx
2019,GENERAL,2019-10-27,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Zenón Pereyra,0138,UNITE POR LA LIBERTAD Y LA DIGNIDAD,agrupacion,12,2019_GENERAL_DIST21_santafe_presidente.xlsx
2019,GENERAL,2019-10-27,PRESIDENTE Y VICE,21,Santa Fe,Castellanos,Zenón Pereyra,0138,FRENTE NOS,agrupacion,6,2019_GENERAL_DIST21_santafe_presidente.xlsx
2019,GENERAL,2019-10-27,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Esperanza,0055,JUNTOS POR EL CAMBIO,agrupacion,17380,2019_GENERAL_DIST21_santafe_presidente.xlsx
2019,GENERAL,2019-10-27,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Esperanza,0055,FRENTE DE TODOS,agrupacion,7263,2019_GENERAL_DIST21_santafe_presidente.xlsx
2019,GENERAL,2019-10-27,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Esperanza,0055,CONSENSO FEDERAL,agrupacion,2087,2019_GENERAL_DIST21_santafe_presidente.xlsx
2019,GENERAL,2019-10-27,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Esperanza,0055,UNITE POR LA LIBERTAD Y LA DIGNIDAD,agrupacion,464,2019_GENERAL_DIST21_santafe_presidente.xlsx
2019,GENERAL,2019-10-27,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Esperanza,0055,FRENTE NOS,agrupacion,406,2019_GENERAL_DIST21_santafe_presidente.xlsx
2019,GENERAL,2019-10-27,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Esperanza,0055,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,agrupacion,216,2019_GENERAL_DIST21_santafe_presidente.xlsx
2019,GENERAL,2019-10-27,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Felicia,0060,JUNTOS POR EL CAMBIO,agrupacion,1218,2019_GENERAL_DIST21_santafe_presidente.xlsx
2019,GENERAL,2019-10-27,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Felicia,0060,FRENTE DE TODOS,agrupacion,261,2019_GENERAL_DIST21_santafe_presidente.xlsx
2019,GENERAL,2019-10-27,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Felicia,0060,CONSENSO FEDERAL,agrupacion,75,2019_GENERAL_DIST21_santafe_presidente.xlsx
2019,GENERAL,2019-10-27,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Felicia,0060,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,agrupacion,13,2019_GENERAL_DIST21_santafe_presidente.xlsx
2019,GENERAL,2019-10-27,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Felicia,0060,UNITE POR LA LIBERTAD Y LA DIGNIDAD,agrupacion,12,2019_GENERAL_DIST21_santafe_presidente.xlsx
2019,GENERAL,2019-10-27,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Felicia,0060,FRENTE NOS,agrupacion,11,2019_GENERAL_DIST21_santafe_presidente.xlsx
2019,GENERAL,2019-10-27,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Franck,0053,JUNTOS POR EL CAMBIO,agrupacion,3003,2019_GENERAL_DIST21_santafe_presidente.xlsx
2019,GENERAL,2019-10-27,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Franck,0053,FRENTE DE TODOS,agrupacion,761,2019_GENERAL_DIST21_santafe_presidente.xlsx
2019,GENERAL,2019-10-27,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Franck,0053,CONSENSO FEDERAL,agrupacion,303,2019_GENERAL_DIST21_santafe_presidente.xlsx
2019,GENERAL,2019-10-27,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Franck,0053,UNITE POR LA LIBERTAD Y LA DIGNIDAD,agrupacion,60,2019_GENERAL_DIST21_santafe_presidente.xlsx
2019,GENERAL,2019-10-27,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Franck,0053,FRENTE NOS,agrupacion,54,2019_GENERAL_DIST21_santafe_presidente.xlsx
2019,GENERAL,2019-10-27,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Franck,0053,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,agrupacion,32,2019_GENERAL_DIST21_santafe_presidente.xlsx
2019,GENERAL,2019-10-27,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Humboldt,0056,JUNTOS POR EL CAMBIO,agrupacion,2276,2019_GENERAL_DIST21_santafe_presidente.xlsx
2019,GENERAL,2019-10-27,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Humboldt,0056,FRENTE DE TODOS,agrupacion,798,2019_GENERAL_DIST21_santafe_presidente.xlsx
2019,GENERAL,2019-10-27,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Humboldt,0056,CONSENSO FEDERAL,agrupacion,273,2019_GENERAL_DIST21_santafe_presidente.xlsx
2019,GENERAL,2019-10-27,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Humboldt,0056,UNITE POR LA LIBERTAD Y LA DIGNIDAD,agrupacion,69,2019_GENERAL_DIST21_santafe_presidente.xlsx
2019,GENERAL,2019-10-27,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Humboldt,0056,FRENTE NOS,agrupacion,50,2019_GENERAL_DIST21_santafe_presidente.xlsx
2019,GENERAL,2019-10-27,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Humboldt,0056,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,agrupacion,35,2019_GENERAL_DIST21_santafe_presidente.xlsx
2019,GENERAL,2019-10-27,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Pilar,0057,JUNTOS POR EL CAMBIO,agrupacion,1859,2019_GENERAL_DIST21_santafe_presidente.xlsx
2019,GENERAL,2019-10-27,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Pilar,0057,FRENTE DE TODOS,agrupacion,1157,2019_GENERAL_DIST21_santafe_presidente.xlsx
2019,GENERAL,2019-10-27,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Pilar,0057,CONSENSO FEDERAL,agrupacion,208,2019_GENERAL_DIST21_santafe_presidente.xlsx
2019,GENERAL,2019-10-27,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Pilar,0057,UNITE POR LA LIBERTAD Y LA DIGNIDAD,agrupacion,47,2019_GENERAL_DIST21_santafe_presidente.xlsx
2019,GENERAL,2019-10-27,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Pilar,0057,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,agrupacion,30,2019_GENERAL_DIST21_santafe_presidente.xlsx
2019,GENERAL,2019-10-27,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Pilar,0057,FRENTE NOS,agrupacion,16,2019_GENERAL_DIST21_santafe_presidente.xlsx
2019,GENERAL,2019-10-27,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Progreso,0063,JUNTOS POR EL CAMBIO,agrupacion,1235,2019_GENERAL_DIST21_santafe_presidente.xlsx
2019,GENERAL,2019-10-27,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Progreso,0063,FRENTE DE TODOS,agrupacion,317,2019_GENERAL_DIST21_santafe_presidente.xlsx
2019,GENERAL,2019-10-27,PRESIDENTE Y VICE,21,Santa Fe,Las Colonias,Progreso,0063,CONSENSO FEDERAL,agrupacion,100,2019_GENERAL_DIST21_santafe_presidente.xlsx
