anio,instancia,cargo,distrito_id,distrito,recuento_tipo,fuente,nivel,seccion_id,circuito_id,mesas,electores,votantes,agrupacion,lista,tipo_registro,votos
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,circuito,,02290,3,938,565,FRENTE LIBER.AR,A- DEMOS,lista,0
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,circuito,,02290,3,938,565,FRENTE LIBER.AR,B- RECONQUISTA,lista,2
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,circuito,,02290,3,938,565,FRENTE LIBER.AR,C- ANTICORRUPCIÓN,lista,0
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,circuito,,02290,3,938,565,POLITICA OBRERA,,agrupacion,2
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,circuito,,02290,3,938,565,POLITICA OBRERA,A- UNIDAD OBRERA,lista,2
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,circuito,,02290,3,938,565,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,,agrupacion,4
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,circuito,,02290,3,938,565,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,A- UNIR Y FORTALECER LA IZQUIERDA,lista,3
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,circuito,,02290,3,938,565,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,B- UNIDAD DE LUCHADORES Y LA IZQUIERDA,lista,1
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,circuito,,02290,3,938,565,LA LIBERTAD AVANZA,,agrupacion,185
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,circuito,,02290,3,938,565,LA LIBERTAD AVANZA,A- LIBERTAD POR SIEMPRE,lista,185
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,circuito,,02290,3,938,565,JUNTOS POR EL CAMBIO,,agrupacion,130
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,circuito,,02290,3,938,565,JUNTOS POR EL CAMBIO,B- LA FUERZA DEL CAMBIO,lista,78
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,circuito,,02290,3,938,565,JUNTOS POR EL CAMBIO,A- EL CAMBIO DE NUESTRAS VIDAS,lista,52
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,circuito,,02290,3,938,565,nulos,,nulos,6
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,circuito,,02290,3,938,565,blancos,,blancos,26
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,circuito,,02290,3,938,565,recurridos,,recurridos,2
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,circuito,,02300,9,2814,1843,FRENTE PATRIOTA FEDERAL,,agrupacion,6
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,circuito,,02300,9,2814,1843,FRENTE PATRIOTA FEDERAL,A- PRIMERO LA PATRIA,lista,6
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,circuito,,02300,9,2814,1843,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,,agrupacion,10
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,circuito,,02300,9,2814,1843,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,A- UNIR Y FORTALECER LA IZQUIERDA,lista,8
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,circuito,,02300,9,2814,1843,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,B- UNIDAD DE LUCHADORES Y LA IZQUIERDA,lista,2
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,circuito,,02300,9,2814,1843,MOVIMIENTO IZQUIERDA JUVENTUD Y DIGNIDAD,,agrupacion,7
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,circuito,,02300,9,2814,1843,MOVIMIENTO IZQUIERDA JUVENTUD Y DIGNIDAD,A- DIGNIDAD,lista,4
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,circuito,,02300,9,2814,1843,MOVIMIENTO IZQUIERDA JUVENTUD Y DIGNIDAD,B- CONFEDERAL,lista,3
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,circuito,,02300,9,2814,1843,POLITICA OBRERA,,agrupacion,8
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,circuito,,02300,9,2814,1843,POLITICA OBRERA,A- UNIDAD OBRERA,lista,8
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,circuito,,02300,9,2814,1843,MOVIMIENTO AL SOCIALISMO,,agrupacion,13
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,circuito,,02300,9,2814,1843,MOVIMIENTO AL SOCIALISMO,A- IZQUIERDA ANTICAPITALISTA,lista,13
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,circuito,,02300,9,2814,1843,HACEMOS POR NUESTRO PAIS,,agrupacion,63
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,circuito,,02300,9,2814,1843,HACEMOS POR NUESTRO PAIS,A- HACEMOS,lista,63
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,circuito,,02300,9,2814,1843,UNION DEL CENTRO DEMOCRATICO,,agrupacion,6
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,circuito,,02300,9,2814,1843,UNION DEL CENTRO DEMOCRATICO,A- APERTURA LIBERAL ARGENTINA,lista,6
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,circuito,,02300,9,2814,1843,UNION POR LA PATRIA,,agrupacion,650
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,circuito,,02300,9,2814,1843,UNION POR LA PATRIA,A- CELESTE Y BLANCA,lista,602
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,circuito,,02300,9,2814,1843,UNION POR LA PATRIA,B- JUSTA Y SOBERANA,lista,48
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,circuito,,02300,9,2814,1843,PROYECTO JOVEN,,agrupacion,2
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,circuito,,02300,9,2814,1843,PROYECTO JOVEN,A- COALICION PAZ DEMOCRACIA SOBERANIA,lista,2
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,circuito,,02300,9,2814,1843,PROYECTO JOVEN,B- PATRIA UNIDA,lista,0
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,circuito,,02300,9,2814,1843,PROYECTO JOVEN,C- TODEX,lista,0
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,circuito,,02300,9,2814,1843,FRENTE LIBER.AR,,agrupacion,9
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,circuito,,02300,9,2814,1843,FRENTE LIBER.AR,A- DEMOS,lista,0
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,circuito,,02300,9,2814,1843,FRENTE LIBER.AR,B- RECONQUISTA,lista,9
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,circuito,,02300,9,2814,1843,FRENTE LIBER.AR,C- ANTICORRUPCIÓN,lista,0
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,circuito,,02300,9,2814,1843,LA LIBERTAD AVANZA,,agrupacion,516
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,circuito,,02300,9,2814,1843,LA LIBERTAD AVANZA,A- LIBERTAD POR SIEMPRE,lista,516
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,circuito,,02300,9,2814,1843,JUNTOS POR EL CAMBIO,,agrupacion,360
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,circuito,,02300,9,2814,1843,JUNTOS POR EL CAMBIO,B- LA FUERZA DEL CAMBIO,lista,190
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,circuito,,02300,9,2814,1843,JUNTOS POR EL CAMBIO,A- EL CAMBIO DE NUESTRAS VIDAS,lista,170
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,circuito,,02300,9,2814,1843,MOVIMIENTO DE ACCION VECINAL,,agrupacion,10
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,circuito,,02300,9,2814,1843,MOVIMIENTO DE ACCION VECINAL,A- COMPROMISO VECINAL,lista,10
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,circuito,,02300,9,2814,1843,MOVIMIENTO LIBRES DEL SUR,,agrupacion,13
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,circuito,,02300,9,2814,1843,MOVIMIENTO LIBRES DEL SUR,A- AZUL Y ROJO,lista,13
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,circuito,,02300,9,2814,1843,PRINCIPIOS Y VALORES,,agrupacion,14
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,circuito,,02300,9,2814,1843,PRINCIPIOS Y VALORES,"1A- TIERRA, TECHO  Y TRABAJO",lista,14
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,circuito,,02300,9,2814,1843,PRINCIPIOS Y VALORES,2B- TRANSFORMAR,lista,0
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,circuito,,02300,9,2814,1843,PRINCIPIOS Y VALORES,3C- TRES BANDERAS,lista,0
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,circuito,,02300,9,2814,1843,PRINCIPIOS Y VALORES,4D- GENTE DE TRABAJO,lista,0
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,circuito,,02300,9,2814,1843,PRINCIPIOS Y VALORES,5E- LABORISTA,lista,0
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,circuito,,02300,9,2814,1843,nulos,,nulos,37
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,circuito,,02300,9,2814,1843,blancos,,blancos,119
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,circuito,,02300,9,2814,1843,recurridos,,recurridos,0
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,circuito,,02305,1,30,25,LA LIBERTAD AVANZA,,agrupacion,2
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,circuito,,02305,1,30,25,LA LIBERTAD AVANZA,A- LIBERTAD POR SIEMPRE,lista,2
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,circuito,,02305,1,30,25,UNION DEL CENTRO DEMOCRATICO,,agrupacion,0
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,circuito,,02305,1,30,25,UNION DEL CENTRO DEMOCRATICO,A- APERTURA LIBERAL ARGENTINA,lista,0
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,circuito,,02305,1,30,25,PRINCIPIOS Y VALORES,,agrupacion,0
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,circuito,,02305,1,30,25,PRINCIPIOS Y VALORES,"1A- TIERRA, TECHO  Y TRABAJO",lista,0
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,circuito,,02305,1,30,25,PRINCIPIOS Y VALORES,2B- TRANSFORMAR,lista,0
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,circuito,,02305,1,30,25,PRINCIPIOS Y VALORES,3C- TRES BANDERAS,lista,0
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,circuito,,02305,1,30,25,PRINCIPIOS Y VALORES,4D- GENTE DE TRABAJO,lista,0
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,circuito,,02305,1,30,25,PRINCIPIOS Y VALORES,5E- LABORISTA,lista,0
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,circuito,,02305,1,30,25,MOVIMIENTO AL SOCIALISMO,,agrupacion,0
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,circuito,,02305,1,30,25,MOVIMIENTO AL SOCIALISMO,A- IZQUIERDA ANTICAPITALISTA,lista,0
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,circuito,,02305,1,30,25,MOVIMIENTO DE ACCION VECINAL,,agrupacion,0
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,circuito,,02305,1,30,25,MOVIMIENTO DE ACCION VECINAL,A- COMPROMISO VECINAL,lista,0
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,circuito,,02305,1,30,25,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,,agrupacion,0
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,circuito,,02305,1,30,25,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,A- UNIR Y FORTALECER LA IZQUIERDA,lista,0
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,circuito,,02305,1,30,25,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,B- UNIDAD DE LUCHADORES Y LA IZQUIERDA,lista,0
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,circuito,,02305,1,30,25,UNION POR LA PATRIA,,agrupacion,18
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,circuito,,02305,1,30,25,UNION POR LA PATRIA,A- CELESTE Y BLANCA,lista,18
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,circuito,,02305,1,30,25,UNION POR LA PATRIA,B- JUSTA Y SOBERANA,lista,0
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,circuito,,02305,1,30,25,MOVIMIENTO IZQUIERDA JUVENTUD Y DIGNIDAD,,agrupacion,0
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,circuito,,02305,1,30,25,MOVIMIENTO IZQUIERDA JUVENTUD Y DIGNIDAD,A- DIGNIDAD,lista,0
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,circuito,,02305,1,30,25,MOVIMIENTO IZQUIERDA JUVENTUD Y DIGNIDAD,B- CONFEDERAL,lista,0
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,circuito,,02305,1,30,25,PROYECTO JOVEN,,agrupacion,0
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,circuito,,02305,1,30,25,PROYECTO JOVEN,A- COALICION PAZ DEMOCRACIA SOBERANIA,lista,0
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,circuito,,02305,1,30,25,PROYECTO JOVEN,B- PATRIA UNIDA,lista,0
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,circuito,,02305,1,30,25,PROYECTO JOVEN,C- TODEX,lista,0
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,circuito,,02305,1,30,25,JUNTOS POR EL CAMBIO,,agrupacion,1
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,circuito,,02305,1,30,25,JUNTOS POR EL CAMBIO,B- LA FUERZA DEL CAMBIO,lista,1
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,circuito,,02305,1,30,25,JUNTOS POR EL CAMBIO,A- EL CAMBIO DE NUESTRAS VIDAS,lista,0
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,circuito,,02305,1,30,25,FRENTE PATRIOTA FEDERAL,,agrupacion,0
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,circuito,,02305,1,30,25,FRENTE PATRIOTA FEDERAL,A- PRIMERO LA PATRIA,lista,0
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,circuito,,02305,1,30,25,MOVIMIENTO LIBRES DEL SUR,,agrupacion,0
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,circuito,,02305,1,30,25,MOVIMIENTO LIBRES DEL SUR,A- AZUL Y ROJO,lista,0
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,circuito,,02305,1,30,25,POLITICA OBRERA,,agrupacion,0
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,circuito,,02305,1,30,25,POLITICA OBRERA,A- UNIDAD OBRERA,lista,0
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,circuito,,02305,1,30,25,HACEMOS POR NUESTRO PAIS,,agrupacion,0
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,circuito,,02305,1,30,25,HACEMOS POR NUESTRO PAIS,A- HACEMOS,lista,0
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,circuito,,02305,1,30,25,FRENTE LIBER.AR,,agrupacion,0
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,circuito,,02305,1,30,25,FRENTE LIBER.AR,A- DEMOS,lista,0
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,circuito,,02305,1,30,25,FRENTE LIBER.AR,B- RECONQUISTA,lista,0
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,circuito,,02305,1,30,25,FRENTE LIBER.AR,C- ANTICORRUPCIÓN,lista,0
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,circuito,,02305,1,30,25,nulos,,nulos,1
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,circuito,,02305,1,30,25,blancos,,blancos,1
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,circuito,,02305,1,30,25,recurridos,,recurridos,2
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,circuito,,02310,2,392,229,UNION POR LA PATRIA,,agrupacion,73
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,circuito,,02310,2,392,229,UNION POR LA PATRIA,A- CELESTE Y BLANCA,lista,70
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,circuito,,02310,2,392,229,UNION POR LA PATRIA,B- JUSTA Y SOBERANA,lista,3
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,circuito,,02310,2,392,229,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,,agrupacion,4
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,circuito,,02310,2,392,229,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,B- UNIDAD DE LUCHADORES Y LA IZQUIERDA,lista,4
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,circuito,,02310,2,392,229,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,A- UNIR Y FORTALECER LA IZQUIERDA,lista,0
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,circuito,,02310,2,392,229,MOVIMIENTO IZQUIERDA JUVENTUD Y DIGNIDAD,,agrupacion,3
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,circuito,,02310,2,392,229,MOVIMIENTO IZQUIERDA JUVENTUD Y DIGNIDAD,A- DIGNIDAD,lista,2
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,circuito,,02310,2,392,229,MOVIMIENTO IZQUIERDA JUVENTUD Y DIGNIDAD,B- CONFEDERAL,lista,1
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,circuito,,02310,2,392,229,PRINCIPIOS Y VALORES,,agrupacion,0
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,circuito,,02310,2,392,229,PRINCIPIOS Y VALORES,"1A- TIERRA, TECHO  Y TRABAJO",lista,0
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,circuito,,02310,2,392,229,PRINCIPIOS Y VALORES,2B- TRANSFORMAR,lista,0
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,circuito,,02310,2,392,229,PRINCIPIOS Y VALORES,3C- TRES BANDERAS,lista,0
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,circuito,,02310,2,392,229,PRINCIPIOS Y VALORES,4D- GENTE DE TRABAJO,lista,0
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,circuito,,02310,2,392,229,PRINCIPIOS Y VALORES,5E- LABORISTA,lista,0
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,circuito,,02310,2,392,229,MOVIMIENTO DE ACCION VECINAL,,agrupacion,0
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,circuito,,02310,2,392,229,MOVIMIENTO DE ACCION VECINAL,A- COMPROMISO VECINAL,lista,0
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,circuito,,02310,2,392,229,POLITICA OBRERA,,agrupacion,2
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,circuito,,02310,2,392,229,POLITICA OBRERA,A- UNIDAD OBRERA,lista,2
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,circuito,,02310,2,392,229,FRENTE LIBER.AR,,agrupacion,0
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,circuito,,02310,2,392,229,FRENTE LIBER.AR,A- DEMOS,lista,0
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,circuito,,02310,2,392,229,FRENTE LIBER.AR,B- RECONQUISTA,lista,0
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,circuito,,02310,2,392,229,FRENTE LIBER.AR,C- ANTICORRUPCIÓN,lista,0
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,circuito,,02310,2,392,229,MOVIMIENTO AL SOCIALISMO,,agrupacion,2
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,circuito,,02310,2,392,229,MOVIMIENTO AL SOCIALISMO,A- IZQUIERDA ANTICAPITALISTA,lista,2
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,circuito,,02310,2,392,229,PROYECTO JOVEN,,agrupacion,0
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,circuito,,02310,2,392,229,PROYECTO JOVEN,A- COALICION PAZ DEMOCRACIA SOBERANIA,lista,0
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,circuito,,02310,2,392,229,PROYECTO JOVEN,B- PATRIA UNIDA,lista,0
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,circuito,,02310,2,392,229,PROYECTO JOVEN,C- TODEX,lista,0
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,circuito,,02310,2,392,229,UNION DEL CENTRO DEMOCRATICO,,agrupacion,0
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,circuito,,02310,2,392,229,UNION DEL CENTRO DEMOCRATICO,A- APERTURA LIBERAL ARGENTINA,lista,0
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,circuito,,02310,2,392,229,MOVIMIENTO LIBRES DEL SUR,,agrupacion,1
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,circuito,,02310,2,392,229,MOVIMIENTO LIBRES DEL SUR,A- AZUL Y ROJO,lista,1
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,circuito,,02310,2,392,229,LA LIBERTAD AVANZA,,agrupacion,51
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,circuito,,02310,2,392,229,LA LIBERTAD AVANZA,A- LIBERTAD POR SIEMPRE,lista,51
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,circuito,,02310,2,392,229,FRENTE PATRIOTA FEDERAL,,agrupacion,0
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,circuito,,02310,2,392,229,FRENTE PATRIOTA FEDERAL,A- PRIMERO LA PATRIA,lista,0
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,circuito,,02310,2,392,229,HACEMOS POR NUESTRO PAIS,,agrupacion,2
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,circuito,,02310,2,392,229,HACEMOS POR NUESTRO PAIS,A- HACEMOS,lista,2
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,circuito,,02310,2,392,229,JUNTOS POR EL CAMBIO,,agrupacion,68
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,circuito,,02310,2,392,229,JUNTOS POR EL CAMBIO,B- LA FUERZA DEL CAMBIO,lista,44
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,circuito,,02310,2,392,229,JUNTOS POR EL CAMBIO,A- EL CAMBIO DE NUESTRAS VIDAS,lista,24
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,circuito,,02310,2,392,229,nulos,,nulos,4
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,circuito,,02310,2,392,229,blancos,,blancos,19
2023,PASO,PRESIDENTE Y VICE,21,Santa Fe,PROVISORIO,api_dine,circuito,,02310,2,392,229,recurridos,,recurridos,0
